# layer adc volt temp timediff time detector_muon_count detector_count detector_name
0 0 0 0 0 0 586 586 Franko
1 0 0 0 0 0 202 202 CarloCosmicWatch
2 0 0 0 0 0 201 201 rens

0 0 0 0 0 0 587 587 Franko
1 0 0 0 0 0 195 195 Niels
2 0 0 0 0 0 202 202 rens

0 0 0 0 0 0 588 588 Franko
1 0 0 0 0 0 191 191 Cecile
2 0 0 0 0 0 203 203 rens

0 0 0 0 0 0 589 589 Franko
1 0 0 0 0 0 203 203 CarloCosmicWatch
2 0 0 0 0 0 204 204 rens

0 0 0 0 0 0 590 590 Franko
1 0 0 0 0 0 196 196 Niels
2 0 0 0 0 0 205 205 rens

