# layer adc volt temp timediff time detector_muon_count detector_count detector_name
0 0 0 0 0 0 826 826 Franko
1 0 0 0 0 0 284 284 CarloCosmicWatch
2 0 0 0 0 0 264 264 Noor

0 0 0 0 0 0 827 827 Franko
1 0 0 0 0 0 285 285 CarloCosmicWatch
2 0 0 0 0 0 278 278 ZenBenMaster

0 0 0 0 0 0 828 828 Franko
1 0 0 0 0 0 286 286 CarloCosmicWatch
2 0 0 0 0 0 286 286 rens

0 0 0 0 0 0 829 829 Franko
1 0 0 0 0 0 277 277 Niels
2 0 0 0 0 0 279 279 ZenBenMaster

0 0 0 0 0 0 830 830 Franko
1 0 0 0 0 0 267 267 Cecile
2 0 0 0 0 0 265 265 Noor

