# layer adc volt temp timediff time detector_muon_count detector_count detector_name
0 0 0 0 0 0 1091 1091 Franko
1 0 0 0 0 0 371 371 Niels
2 0 0 0 0 0 378 378 rens

0 0 0 0 0 0 1092 1092 Franko
1 0 0 0 0 0 372 372 Niels
2 0 0 0 0 0 372 372 ZenBenMaster

0 0 0 0 0 0 1093 1093 Franko
1 0 0 0 0 0 368 368 CarloCosmicWatch
2 0 0 0 0 0 373 373 ZenBenMaster

0 0 0 0 0 0 1094 1094 Franko
1 0 0 0 0 0 354 354 Cecile
2 0 0 0 0 0 374 374 ZenBenMaster

0 0 0 0 0 0 1095 1095 Franko
1 0 0 0 0 0 355 355 Cecile
2 0 0 0 0 0 375 375 ZenBenMaster

