# layer adc volt temp timediff time detector_muon_count detector_count detector_name
0 0 0 0 0 0 1066 1066 Franko
1 0 0 0 0 0 359 359 CarloCosmicWatch
2 0 0 0 0 0 334 334 Noor

0 0 0 0 0 0 1067 1067 Franko
1 0 0 0 0 0 361 361 Niels
2 0 0 0 0 0 362 362 ZenBenMaster

0 0 0 0 0 0 1068 1068 Franko
1 0 0 0 0 0 362 362 Niels
2 0 0 0 0 0 372 372 rens

0 0 0 0 0 0 1069 1069 Franko
1 0 0 0 0 0 348 348 Cecile
2 0 0 0 0 0 335 335 Noor

0 0 0 0 0 0 1070 1070 Franko
1 0 0 0 0 0 349 349 Cecile
2 0 0 0 0 0 363 363 ZenBenMaster

