# layer adc volt temp timediff time detector_muon_count detector_count detector_name
0 0 0 0 0 0 331 331 Franko
1 0 0 0 0 0 116 116 CarloCosmicWatch
2 0 0 0 0 0 107 107 ZenBenMaster

0 0 0 0 0 0 332 332 Franko
1 0 0 0 0 0 117 117 CarloCosmicWatch
2 0 0 0 0 0 108 108 ZenBenMaster

0 0 0 0 0 0 333 333 Franko
1 0 0 0 0 0 110 110 Niels
2 0 0 0 0 0 107 107 Noor

0 0 0 0 0 0 334 334 Franko
1 0 0 0 0 0 118 118 CarloCosmicWatch
2 0 0 0 0 0 109 109 ZenBenMaster

0 0 0 0 0 0 335 335 Franko
1 0 0 0 0 0 107 107 Cecile
2 0 0 0 0 0 110 110 ZenBenMaster

