# layer adc volt temp timediff time detector_muon_count detector_count detector_name
0 0 0 0 0 0 466 466 Franko
1 0 0 0 0 0 161 161 CarloCosmicWatch
2 0 0 0 0 0 150 150 ZenBenMaster

0 0 0 0 0 0 467 467 Franko
1 0 0 0 0 0 160 160 Niels
2 0 0 0 0 0 163 163 rens

0 0 0 0 0 0 468 468 Franko
1 0 0 0 0 0 147 147 Cecile
2 0 0 0 0 0 155 155 Noor

0 0 0 0 0 0 469 469 Franko
1 0 0 0 0 0 148 148 Cecile
2 0 0 0 0 0 156 156 Noor

0 0 0 0 0 0 470 470 Franko
1 0 0 0 0 0 162 162 CarloCosmicWatch
2 0 0 0 0 0 157 157 Noor

