# layer adc volt temp timediff time detector_muon_count detector_count detector_name
0 0 0 0 0 0 516 516 Franko
1 0 0 0 0 0 176 176 CarloCosmicWatch
2 0 0 0 0 0 176 176 rens

0 0 0 0 0 0 517 517 Franko
1 0 0 0 0 0 177 177 CarloCosmicWatch
2 0 0 0 0 0 170 170 Noor

0 0 0 0 0 0 518 518 Franko
1 0 0 0 0 0 175 175 Niels
2 0 0 0 0 0 172 172 ZenBenMaster

0 0 0 0 0 0 519 519 Franko
1 0 0 0 0 0 167 167 Cecile
2 0 0 0 0 0 171 171 Noor

0 0 0 0 0 0 520 520 Franko
1 0 0 0 0 0 178 178 CarloCosmicWatch
2 0 0 0 0 0 173 173 ZenBenMaster

