# layer adc volt temp timediff time detector_muon_count detector_count detector_name
0 0 0 0 0 0 1106 1106 Franko
1 0 0 0 0 0 373 373 CarloCosmicWatch
2 0 0 0 0 0 348 348 Noor

0 0 0 0 0 0 1107 1107 Franko
1 0 0 0 0 0 360 360 Cecile
2 0 0 0 0 0 349 349 Noor

0 0 0 0 0 0 1108 1108 Franko
1 0 0 0 0 0 374 374 CarloCosmicWatch
2 0 0 0 0 0 350 350 Noor

0 0 0 0 0 0 1109 1109 Franko
1 0 0 0 0 0 375 375 CarloCosmicWatch
2 0 0 0 0 0 351 351 Noor

0 0 0 0 0 0 1110 1110 Franko
1 0 0 0 0 0 375 375 Niels
2 0 0 0 0 0 383 383 rens

