# layer adc volt temp timediff time detector_muon_count detector_count detector_name
0 0 0 0 0 0 1071 1071 Franko
1 0 0 0 0 0 360 360 CarloCosmicWatch
2 0 0 0 0 0 373 373 rens

0 0 0 0 0 0 1072 1072 Franko
1 0 0 0 0 0 350 350 Cecile
2 0 0 0 0 0 374 374 rens

0 0 0 0 0 0 1073 1073 Franko
1 0 0 0 0 0 363 363 Niels
2 0 0 0 0 0 364 364 ZenBenMaster

0 0 0 0 0 0 1074 1074 Franko
1 0 0 0 0 0 364 364 Niels
2 0 0 0 0 0 365 365 ZenBenMaster

0 0 0 0 0 0 1075 1075 Franko
1 0 0 0 0 0 361 361 CarloCosmicWatch
2 0 0 0 0 0 375 375 rens

