# layer adc volt temp timediff time detector_muon_count detector_count detector_name
0 0 0 0 0 0 691 691 Franko
1 0 0 0 0 0 219 219 Cecile
2 0 0 0 0 0 224 224 Noor

0 0 0 0 0 0 692 692 Franko
1 0 0 0 0 0 231 231 Niels
2 0 0 0 0 0 234 234 ZenBenMaster

0 0 0 0 0 0 693 693 Franko
1 0 0 0 0 0 220 220 Cecile
2 0 0 0 0 0 235 235 rens

0 0 0 0 0 0 694 694 Franko
1 0 0 0 0 0 221 221 Cecile
2 0 0 0 0 0 235 235 ZenBenMaster

0 0 0 0 0 0 695 695 Franko
1 0 0 0 0 0 222 222 Cecile
2 0 0 0 0 0 236 236 ZenBenMaster

