# layer adc volt temp timediff time detector_muon_count detector_count detector_name
0 0 0 0 0 0 356 356 Franko
1 0 0 0 0 0 120 120 Niels
2 0 0 0 0 0 113 113 Noor

0 0 0 0 0 0 357 357 Franko
1 0 0 0 0 0 115 115 Cecile
2 0 0 0 0 0 117 117 ZenBenMaster

0 0 0 0 0 0 358 358 Franko
1 0 0 0 0 0 123 123 CarloCosmicWatch
2 0 0 0 0 0 118 118 ZenBenMaster

0 0 0 0 0 0 359 359 Franko
1 0 0 0 0 0 124 124 CarloCosmicWatch
2 0 0 0 0 0 119 119 ZenBenMaster

0 0 0 0 0 0 360 360 Franko
1 0 0 0 0 0 121 121 Niels
2 0 0 0 0 0 114 114 Noor

