# Calibration raw adc with signal threshold 18
12
31
455
24
142
Time [s], ADC 
1852.7209100723267, 18 
1853.2226581573486, 63 
1854.8871879577637, 24 
1858.3309388160706, 267 
1862.938076019287, 113 
1864.598394870758, 99 
1871.0496900081635, 253 
1872.895124912262, 332 
1882.825325012207, 31 
1883.3594360351562, 69 
1885.0558969974518, 224 
1895.6008069515228, 48 
1899.9348349571228, 48 
1902.6724421977997, 51 
1904.9423570632935, 135 
1913.2299020290375, 46 
1924.4344010353088, 48 
1934.770639181137, 63 
1935.870246887207, 31 
1941.0094089508057, 44 
1945.4449989795685, 17 
1954.7131991386414, 51 
1958.3598589897156, 63 
1958.8632588386536, 31 
1962.273763179779, 113 
1970.8156599998474, 19 
1974.7336180210114, 34 
1979.6879360675812, 19 
1983.9058980941772, 38 
1988.261104106903, 17 
1988.7628421783447, 96 
1990.5229740142822, 103 
1994.651535987854, 28 
1995.8861351013184, 192 
1996.387902021408, 172 
1999.0191071033478, 88 
2005.9842648506165, 89 
2008.148101091385, 24 
2010.3932709693909, 39 
2012.658859014511, 355 
2016.9156260490417, 24 
2021.5836489200592, 62 
2032.3021812438965, 135 
2032.8076090812683, 510 
2034.2925200462341, 238 
2035.8809549808502, 17 
2036.4277031421661, 76 
2038.613051891327, 344 
2040.56605219841, 28 
2042.5254509449005, 28 
2043.1837689876556, 34 
2045.3559401035309, 19 
2046.0345017910004, 39 
2047.3214211463928, 49 
2047.8230111598969, 31 
2048.3272178173065, 34 
2048.831531047821, 53 
2054.6336839199066, 210 
2055.1354281902313, 63 
2059.1171560287476, 19 
2065.577940940857, 24 
2068.771015882492, 25 
2069.272775888443, 24 
2073.1989398002625, 35 
2079.1469628810883, 24 
2080.7132909297943, 35 
2083.6015570163727, 15 
2084.1036281585693, 24 
2084.605400085449, 227 
2085.1071050167084, 28 
2087.4818329811096, 89 
2095.3256561756134, 92 
2098.3628480434418, 47 
2098.9737179279327, 88 
2103.3582389354706, 56 
2104.0399601459503, 24 
2105.358055830002, 24 
2112.429901123047, 24 
2113.4532170295715, 103 
2114.9163389205933, 48 
2117.958909034729, 29 
2120.5552928447723, 45 
2121.50297999382, 25 
2126.5935637950897, 17 
2128.846909046173, 25 
2130.4968938827515, 319 
2132.2621529102325, 24 
2132.76403093338, 62 
2133.2657520771027, 70 
2134.601394891739, 24 
2142.3430819511414, 19 
2143.2478568553925, 25 
2144.7895328998566, 455 
2145.2913331985474, 15 
2152.3978230953217, 47 
2153.13831615448, 94 
2157.5387709140778, 263 
2160.586916208267, 153 
2173.1023201942444, 83 
2174.3345630168915, 19 
2181.927139043808, 51 
2183.7905089855194, 35 
2184.6756370067596, 24 
2185.855835914612, 39 
2186.9581508636475, 19 
2187.8742258548737, 25 
2190.2327029705048, 25 
2190.8727281093597, 448 
2191.3744509220123, 42 
2193.570948123932, 34 
2194.6196570396423, 17 
2196.0512928962708, 121 
2202.949339866638, 519 
2207.867500066757, 51 
2209.7932741642, 19 
2211.1838788986206, 57 
2214.9337091445923, 31 
2221.990028142929, 25 
2226.2297060489655, 252 
2230.333678007126, 127 
2231.3402309417725, 248 
2231.9820721149445, 176 
2232.8343460559845, 31 
2234.8425941467285, 99 
2238.061933040619, 15 
2240.43404006958, 33 
2241.142735004425, 120 
2248.019727230072, 17 
2248.5569558143616, 45 
2250.801349878311, 19 
2252.359519004822, 31 
2258.0115129947662, 89 
2259.8818991184235, 312 
2260.954397916794, 25 
2263.0052530765533, 70 
2265.4082129001617, 28 
2266.994122028351, 273 
2267.7908329963684, 25 
2272.8929290771484, 24 
2273.394692182541, 49 
2280.5561830997467, 17 
2281.0579199790955, 19 
2283.480138063431, 94 
2288.6089730262756, 16 
2289.1834712028503, 28 
2291.3879570961, 19 
2296.4144241809845, 435 
2297.3956439495087, 35 
2301.5612280368805, 45 
2313.435184240341, 63 
2314.5738492012024, 30 
2319.373111963272, 24 
2321.0067670345306, 29 
2321.564271211624, 231 
2323.756495952606, 19 
2326.1131188869476, 141 
2327.298714876175, 25 
2330.5667140483856, 19 
2331.0702679157257, 88 
2331.57567691803, 25 
2332.0774409770966, 41 
2333.7235782146454, 30 
2334.7123839855194, 29 
2338.8069491386414, 57 
2339.308695077896, 19 
2346.2378330230713, 92 
2346.772824048996, 142 
2349.8984661102295, 63 
2352.2666602134705, 24 
2358.6246650218964, 240 
2360.3892102241516, 24 
2363.3770530223846, 120 
2364.2717418670654, 35 
2365.892366170883, 97 
2368.518243074417, 19 
2375.022509098053, 24 
2377.4347660541534, 209 
2382.441358089447, 402 
2383.2423899173737, 177 
2386.7387521266937, 39 
2388.062602996826, 60 
2392.3530189990997, 217 
2393.1035380363464, 24 
2396.720414876938, 21 
2398.458117246628, 42 
2399.1602160930634, 19 
2400.081591129303, 19 
2405.605952978134, 67 
2411.9692301750183, 19 
2415.741250038147, 60 
2423.385039806366, 508 
2424.403167963028, 60 
2424.9046578407288, 21 
2427.489513874054, 384 
2430.056417942047, 359 
2431.523633003235, 21 
2432.0247848033905, 131 
2434.5845160484314, 30 
2435.0883350372314, 97 
2436.785310983658, 19 
2441.5569500923157, 62 
2442.5527789592743, 60 
2447.1005771160126, 20 
2447.823748111725, 51 
2449.3837339878082, 192 
2450.699900865555, 48 
2452.5746829509735, 18 
2454.9237389564514, 19 
2462.0155849456787, 57 
2463.450798034668, 33 
2463.9848959445953, 19 
2464.7603828907013, 57 
2469.108603954315, 19 
2471.330496072769, 35 
2474.6985540390015, 89 
2476.4422159194946, 97 
2477.0810811519623, 78 
2478.589860200882, 71 
2479.3074078559875, 176 
2479.8107278347015, 30 
2480.313812971115, 49 
2480.816061973572, 44 
2481.321114063263, 29 
2483.088823080063, 25 
2488.255445957184, 63 
2488.760395050049, 62 
2491.046509027481, 28 
2493.9944779872894, 403 
2495.7060310840607, 51 
2497.8860380649567, 16 
2501.1834659576416, 57 
2503.4147078990936, 31 
2507.0273010730743, 163 
2507.557496070862, 31 
2511.321009874344, 24 
2511.8220720291138, 17 
2516.793776035309, 21 
2522.222601890564, 62 
2523.3167140483856, 304 
2523.834396839142, 19 
2530.8204369544983, 31 
2532.807349920273, 35 
2540.5334219932556, 199 
2542.720367193222, 139 
2544.202544927597, 30 
2552.0434141159058, 31 
2554.049553871155, 172 
2556.4810791015625, 24 
2558.301903963089, 51 
2563.489730119705, 24 
2567.5745978355408, 56 
2568.1629750728607, 30 
2581.2618539333344, 39 
2581.7672708034515, 57 
2582.2693490982056, 42 
2582.7747519016266, 97 
2583.450262069702, 25 
2587.2612211704254, 67 
2587.7615518569946, 30 
2589.2636349201202, 39 
2591.463805913925, 127 
2596.2802171707153, 281 
2602.2109649181366, 121 
2603.631408214569, 198 
2604.6352372169495, 512 
2615.2995891571045, 88 
2617.479840993881, 149 
2618.570767879486, 69 
2622.4575202465057, 99 
2626.2989389896393, 63 
2639.868101119995, 38 
2640.9042570590973, 231 
2643.676102876663, 399 
2646.5328691005707, 39 
2652.391408920288, 28 
2653.7134568691254, 46 
2655.043436050415, 25 
2657.4411408901215, 35 
2659.5075809955597, 24 
2661.279788017273, 31 
2672.721065044403, 195 
2674.540640115738, 19 
2675.36350107193, 384 
2679.4210901260376, 35 
2682.690767765045, 33 
2683.2661061286926, 24 
2687.112473011017, 33 
2689.16414809227, 51 
2689.7279789447784, 62 
2692.1520698070526, 63 
2692.966253042221, 106 
2694.0439450740814, 39 
2694.971505880356, 17 
2695.4769110679626, 88 
2697.9006679058075, 24 
2698.9252800941467, 35 
2699.430699110031, 26 
2699.9332637786865, 44 
2715.5810811519623, 109 
2716.67099404335, 185 
2717.2843899726868, 243 
2719.375298023224, 79 
2729.974184989929, 103 
2732.0953080654144, 376 
2734.1646490097046, 56 
2737.381893157959, 92 
2739.1662430763245, 88 
2739.668030023575, 25 
2742.116656064987, 99 
2744.187113046646, 37 
2745.0650391578674, 46 
2745.74786901474, 19 
2746.472484111786, 83 
2747.288255929947, 56 
2748.0524389743805, 71 
2752.990067958832, 192 
2756.9824628829956, 19 
2765.041666984558, 24 
2770.1224179267883, 24 
2773.2550971508026, 98 
2773.7557911872864, 35 
2777.547481060028, 15 
2780.2273058891296, 30 
2781.361932039261, 19 
2783.381588935852, 195 
2787.157018184662, 127 
2789.4699280261993, 353 
2791.340451002121, 39 
2796.62349319458, 19 
2800.929999113083, 17 
2801.769119977951, 26 
2802.2710180282593, 192 
2804.829689025879, 109 
2805.605489015579, 24 
2806.1073310375214, 35 
2808.1153049468994, 35 
2809.1473121643066, 35 
2817.8190248012543, 421 
2821.251622915268, 99 
2822.0636570453644, 39 
2822.655272960663, 24 
2826.131385087967, 17 
2826.6331589221954, 364 
2829.0091881752014, 31 
2830.012328863144, 176 
2831.4632670879364, 185 
2838.898504972458, 240 
2840.587594985962, 19 
2841.44025182724, 30 
2841.974967956543, 21 
2848.9847350120544, 35 
2849.4864699840546, 67 
2851.9989171028137, 57 
2855.169648170471, 312 
2858.9076931476593, 359 
2859.8491258621216, 39 
2864.395425081253, 31 
2865.189367055893, 62 
2867.5711059570312, 17 
2870.2431738376617, 440 
2871.922378063202, 103 
2881.0979850292206, 327 
2881.7597551345825, 88 
2882.291578769684, 30 
2884.076913833618, 115 
2890.6915199756622, 19 
2894.803113937378, 25 
2897.698864221573, 25 
2901.6866319179535, 24 
2904.0701241493225, 67 
2907.1177010536194, 248 
2907.991175889969, 209 
2917.3488891124725, 25 
2919.551236152649, 19 
2920.0530030727386, 24 
2921.915391921997, 19 
2922.5868940353394, 15 
2927.4831721782684, 24 
2927.9860322475433, 17 
2928.4877939224243, 483 
2929.2833259105682, 24 
2930.351037979126, 25 
2933.7302210330963, 364 
2936.6396968364716, 35 
2937.6882240772247, 103 
2938.1936268806458, 25 
2944.797037124634, 24 
2946.8561289310455, 217 
2956.137669801712, 24 
2971.7105309963226, 57 
2974.723298072815, 31 
2980.9247670173645, 24 
2981.661942958832, 24 
2983.4109098911285, 440 
2992.335525035858, 57 
2995.8647129535675, 30 
2996.6720130443573, 39 
3004.909786939621, 25 
3005.626608848572, 31 
3008.777186155319, 24 
3010.5150620937347, 57 
3223.42630815506, 28 
3228.2215859889984, 25 
3232.6820969581604, 31 
3239.251386165619, 24 
3256.7405450344086, 24 
3265.544231891632, 76 
3270.0544860363007, 44 
3272.8995809555054, 319 
3273.4013419151306, 18 
3273.9030730724335, 17 
3274.4048371315002, 62 
3274.9066030979156, 31 
3280.7557277679443, 19 
3287.570006132126, 24 
3292.118360042572, 63 
3299.315290927887, 31 
3301.4353148937225, 163 
3309.4720919132233, 37 
3313.1277639865875, 24 
3314.283936023712, 24 
3316.0854258537292, 216 
3321.020977973938, 24 
3321.524477958679, 79 
3327.6378939151764, 96 
3332.5610790252686, 53 
3337.970719099045, 19 
3339.283459186554, 19 
3340.8175151348114, 300 
3343.6164290905, 25 
3344.9435148239136, 31 
3349.29998588562, 25 
3359.6715660095215, 184 
3360.1819949150085, 19 
3360.6847610473633, 79 
3361.1879920959473, 440 
3363.914358139038, 19 
3365.654947042465, 35 
3366.1634180545807, 28 
3370.7452549934387, 35 
3376.5118420124054, 30 
3380.460771083832, 18 
3385.0910778045654, 236 
3386.408560037613, 39 
3387.1184430122375, 31 
3393.198035955429, 312 
3416.1208021640778, 19 
3421.7733960151672, 60 
3427.9266860485077, 120 
3428.718521118164, 24 
3429.2347559928894, 35 
3434.192878007889, 156 
3441.644949913025, 44 
3442.146740913391, 26 
3445.3760261535645, 29 
3451.520024061203, 30 
3453.9836659431458, 67 
3456.552421808243, 39 
3457.6551208496094, 127 
3462.4394130706787, 29 
3477.724354982376, 88 
3479.4775099754333, 49 
3484.0863978862762, 79 
3486.2838661670685, 255 
3489.727653980255, 19 
3490.229402780533, 25 
3490.7312471866608, 24 
3494.4302310943604, 76 
3498.7462861537933, 31 
3503.6529788970947, 24 
3509.05669093132, 29 
3512.794615983963, 312 
3514.784282207489, 25 
3515.779597043991, 28 
3518.520613193512, 31 
3519.21675491333, 24 
3524.604439973831, 768 
3525.1062870025635, 24 
3535.1171929836273, 24 
3536.111149072647, 57 
3539.630427837372, 19 
3544.513252019882, 217 
3545.01518702507, 44 
3545.782963037491, 46 
3546.525734901428, 25 
3549.8238201141357, 124 
3550.6667189598083, 19 
3551.3081510066986, 70 
3551.809890985489, 28 
3554.494022846222, 18 
3555.754150867462, 41 
3559.699937105179, 60 
3560.743863105774, 37 
3562.1286799907684, 41 
3576.1694419384003, 76 
3580.3980870246887, 56 
3582.330831050873, 92 
3582.832594871521, 24 
3583.334410905838, 28 
3587.638149023056, 44 
3588.1399030685425, 46 
3590.4643409252167, 66 
3590.966203927994, 17 
3592.583335876465, 15 
3593.146183013916, 287 
3596.6258528232574, 78 
3597.980485200882, 71 
3601.8209211826324, 39 
3602.622090101242, 124 
3603.2716631889343, 240 
3603.773413181305, 97 
3605.359393119812, 57 
3608.6628091335297, 19 
3610.1897869110107, 19 
3611.611913919449, 102 
3615.7622900009155, 62 
3622.9609978199005, 135 
