# layer adc volt temp timediff time detector_muon_count detector_count detector_name
0 0 0 0 0 0 126 126 Franko
1 0 0 0 0 0 40 40 CarloCosmicWatch
2 0 0 0 0 0 44 44 ZenBenMaster

0 0 0 0 0 0 127 127 Franko
1 0 0 0 0 0 47 47 Niels
2 0 0 0 0 0 45 45 ZenBenMaster

0 0 0 0 0 0 128 128 Franko
1 0 0 0 0 0 41 41 CarloCosmicWatch
2 0 0 0 0 0 34 34 Noor

0 0 0 0 0 0 129 129 Franko
1 0 0 0 0 0 42 42 CarloCosmicWatch
2 0 0 0 0 0 35 35 Noor

0 0 0 0 0 0 130 130 Franko
1 0 0 0 0 0 43 43 CarloCosmicWatch
2 0 0 0 0 0 50 50 rens

