# layer adc volt temp timediff time detector_muon_count detector_count detector_name
0 0 0 0 0 0 351 351 Franko
1 0 0 0 0 0 96 96 Cecile
2 0 0 0 0 0 108 108 rens

0 0 0 0 0 0 352 352 Franko
1 0 0 0 0 0 128 128 Niels
2 0 0 0 0 0 109 109 rens

0 0 0 0 0 0 353 353 Franko
1 0 0 0 0 0 129 129 CarloCosmicWatch
2 0 0 0 0 0 110 110 rens

0 0 0 0 0 0 354 354 Franko
1 0 0 0 0 0 97 97 Cecile
2 0 0 0 0 0 111 111 rens

0 0 0 0 0 0 355 355 Franko
1 0 0 0 0 0 98 98 Cecile
2 0 0 0 0 0 112 112 rens

0 0 0 0 0 0 356 356 Franko
1 0 0 0 0 0 99 99 Cecile
2 0 0 0 0 0 121 121 Noor

0 0 0 0 0 0 357 357 Franko
1 0 0 0 0 0 129 129 Niels
2 0 0 0 0 0 113 113 rens

0 0 0 0 0 0 358 358 Franko
1 0 0 0 0 0 130 130 Niels
2 0 0 0 0 0 124 124 ZenBenMaster

0 0 0 0 0 0 359 359 Franko
1 0 0 0 0 0 100 100 Cecile
2 0 0 0 0 0 125 125 ZenBenMaster

0 0 0 0 0 0 360 360 Franko
1 0 0 0 0 0 101 101 Cecile
2 0 0 0 0 0 122 122 Noor

0 0 0 0 0 0 361 361 Franko
1 0 0 0 0 0 131 131 Niels
2 0 0 0 0 0 114 114 rens

0 0 0 0 0 0 362 362 Franko
1 0 0 0 0 0 130 130 CarloCosmicWatch
2 0 0 0 0 0 115 115 rens

0 0 0 0 0 0 363 363 Franko
1 0 0 0 0 0 132 132 Niels
2 0 0 0 0 0 116 116 rens

0 0 0 0 0 0 364 364 Franko
1 0 0 0 0 0 133 133 Niels
2 0 0 0 0 0 126 126 ZenBenMaster

0 0 0 0 0 0 365 365 Franko
1 0 0 0 0 0 131 131 CarloCosmicWatch
2 0 0 0 0 0 123 123 Noor

0 0 0 0 0 0 366 366 Franko
1 0 0 0 0 0 132 132 CarloCosmicWatch
2 0 0 0 0 0 127 127 ZenBenMaster

0 0 0 0 0 0 367 367 Franko
1 0 0 0 0 0 133 133 CarloCosmicWatch
2 0 0 0 0 0 128 128 ZenBenMaster

0 0 0 0 0 0 368 368 Franko
1 0 0 0 0 0 134 134 Niels
2 0 0 0 0 0 129 129 ZenBenMaster

0 0 0 0 0 0 369 369 Franko
1 0 0 0 0 0 134 134 CarloCosmicWatch
2 0 0 0 0 0 124 124 Noor

0 0 0 0 0 0 370 370 Franko
1 0 0 0 0 0 135 135 Niels
2 0 0 0 0 0 125 125 Noor

0 0 0 0 0 0 371 371 Franko
1 0 0 0 0 0 136 136 Niels
2 0 0 0 0 0 130 130 ZenBenMaster

0 0 0 0 0 0 372 372 Franko
1 0 0 0 0 0 102 102 Cecile
2 0 0 0 0 0 117 117 rens

0 0 0 0 0 0 373 373 Franko
1 0 0 0 0 0 137 137 Niels
2 0 0 0 0 0 131 131 ZenBenMaster

0 0 0 0 0 0 374 374 Franko
1 0 0 0 0 0 135 135 CarloCosmicWatch
2 0 0 0 0 0 132 132 ZenBenMaster

0 0 0 0 0 0 375 375 Franko
1 0 0 0 0 0 138 138 Niels
2 0 0 0 0 0 133 133 ZenBenMaster

0 0 0 0 0 0 376 376 Franko
1 0 0 0 0 0 139 139 Niels
2 0 0 0 0 0 126 126 Noor

0 0 0 0 0 0 377 377 Franko
1 0 0 0 0 0 103 103 Cecile
2 0 0 0 0 0 118 118 rens

0 0 0 0 0 0 378 378 Franko
1 0 0 0 0 0 136 136 CarloCosmicWatch
2 0 0 0 0 0 119 119 rens

0 0 0 0 0 0 379 379 Franko
1 0 0 0 0 0 137 137 CarloCosmicWatch
2 0 0 0 0 0 127 127 Noor

0 0 0 0 0 0 380 380 Franko
1 0 0 0 0 0 138 138 CarloCosmicWatch
2 0 0 0 0 0 128 128 Noor

0 0 0 0 0 0 381 381 Franko
1 0 0 0 0 0 104 104 Cecile
2 0 0 0 0 0 134 134 ZenBenMaster

0 0 0 0 0 0 382 382 Franko
1 0 0 0 0 0 139 139 CarloCosmicWatch
2 0 0 0 0 0 135 135 ZenBenMaster

0 0 0 0 0 0 383 383 Franko
1 0 0 0 0 0 140 140 CarloCosmicWatch
2 0 0 0 0 0 120 120 rens

0 0 0 0 0 0 384 384 Franko
1 0 0 0 0 0 105 105 Cecile
2 0 0 0 0 0 129 129 Noor

0 0 0 0 0 0 385 385 Franko
1 0 0 0 0 0 106 106 Cecile
2 0 0 0 0 0 130 130 Noor

0 0 0 0 0 0 386 386 Franko
1 0 0 0 0 0 107 107 Cecile
2 0 0 0 0 0 136 136 ZenBenMaster

0 0 0 0 0 0 387 387 Franko
1 0 0 0 0 0 140 140 Niels
2 0 0 0 0 0 121 121 rens

0 0 0 0 0 0 388 388 Franko
1 0 0 0 0 0 141 141 CarloCosmicWatch
2 0 0 0 0 0 137 137 ZenBenMaster

0 0 0 0 0 0 389 389 Franko
1 0 0 0 0 0 108 108 Cecile
2 0 0 0 0 0 122 122 rens

0 0 0 0 0 0 390 390 Franko
1 0 0 0 0 0 109 109 Cecile
2 0 0 0 0 0 131 131 Noor

0 0 0 0 0 0 391 391 Franko
1 0 0 0 0 0 141 141 Niels
2 0 0 0 0 0 132 132 Noor

0 0 0 0 0 0 392 392 Franko
1 0 0 0 0 0 142 142 CarloCosmicWatch
2 0 0 0 0 0 138 138 ZenBenMaster

0 0 0 0 0 0 393 393 Franko
1 0 0 0 0 0 143 143 CarloCosmicWatch
2 0 0 0 0 0 123 123 rens

0 0 0 0 0 0 394 394 Franko
1 0 0 0 0 0 110 110 Cecile
2 0 0 0 0 0 139 139 ZenBenMaster

0 0 0 0 0 0 395 395 Franko
1 0 0 0 0 0 144 144 CarloCosmicWatch
2 0 0 0 0 0 140 140 ZenBenMaster

0 0 0 0 0 0 396 396 Franko
1 0 0 0 0 0 111 111 Cecile
2 0 0 0 0 0 124 124 rens

0 0 0 0 0 0 397 397 Franko
1 0 0 0 0 0 112 112 Cecile
2 0 0 0 0 0 125 125 rens

0 0 0 0 0 0 398 398 Franko
1 0 0 0 0 0 145 145 CarloCosmicWatch
2 0 0 0 0 0 126 126 rens

0 0 0 0 0 0 399 399 Franko
1 0 0 0 0 0 146 146 CarloCosmicWatch
2 0 0 0 0 0 133 133 Noor

0 0 0 0 0 0 400 400 Franko
1 0 0 0 0 0 147 147 CarloCosmicWatch
2 0 0 0 0 0 134 134 Noor

