# Calibration raw adc with signal threshold 50
AMPLITUDE, 0.02

62
62
61
62
63
62
60
62
62
66
AMPLITUDE, 0.03
60
62
152
149
152
152
152
152
153
149
AMPLITUDE, 0.04
152
147
150
148
218
218
217
222
216
217
AMPLITUDE, 0.05
220
216
222
220
217
220
274
275
275
274
AMPLITUDE, 0.060000000000000005
275
271
271
270
275
271
277
271
312
314
AMPLITUDE, 0.07
313
312
316
315
313
316
318
313
313
312
AMPLITUDE, 0.08
352
348
348
352
349
345
345
344
352
352
AMPLITUDE, 0.09
353
348
376
377
376
377
384
379
376
384
AMPLITUDE, 0.09999999999999999
379
377
376
384
408
409
408
403
405
403
AMPLITUDE, 0.10999999999999999
409
403
403
408
399
403
433
423
429
430
AMPLITUDE, 0.11999999999999998
428
428
423
433
432
429
432
423
433
440
AMPLITUDE, 0.12999999999999998
444
444
440
441
448
441
440
440
440
441
AMPLITUDE, 0.13999999999999999
455
448
448
448
453
449
457
451
449
451
AMPLITUDE, 0.15
444
444
473
465
469
463
466
472
463
472
AMPLITUDE, 0.16
465
472
467
472
480
487
486
482
487
486
AMPLITUDE, 0.17
486
487
486
491
487
492
498
504
509
499
AMPLITUDE, 0.18000000000000002
498
508
504
497
509
504
504
499
531
527
AMPLITUDE, 0.19000000000000003
531
529
531
531
521
519
531
527
527
531
AMPLITUDE, 0.20000000000000004
543
543
543
543
536
542
536
539
542
541
AMPLITUDE, 0.21000000000000005
537
536
551
557
550
547
547
551
551
556
AMPLITUDE, 0.22000000000000006
547
547
550
549
551
551
561
560
566
565
AMPLITUDE, 0.23000000000000007
568
560
563
560
560
560
569
568
569
575
AMPLITUDE, 0.24000000000000007
568
568
573
563
568
569
572
573
575
583
AMPLITUDE, 0.25000000000000006
573
575
575
583
581
575
583
575
574
572
AMPLITUDE, 0.26000000000000006
591
579
591
581
580
591
583
583
588
588
AMPLITUDE, 0.2700000000000001
583
575
601
595
600
601
591
588
588
588
AMPLITUDE, 0.2800000000000001
594
583
591
587
608
605
600
600
608
601
AMPLITUDE, 0.2900000000000001
604
594
606
598
606
603
609
604
608
602
AMPLITUDE, 0.3000000000000001
611
615
611
606
615
605
615
608
615
610
AMPLITUDE, 0.3100000000000001
613
618
608
608
611
615
622
608
611
609
AMPLITUDE, 0.3200000000000001
612
615
624
614
624
614
624
620
622
626
AMPLITUDE, 0.3300000000000001
627
624
624
632
633
632
630
621
609
625
AMPLITUDE, 0.34000000000000014
633
622
632
624
627
634
627
624
627
639
AMPLITUDE, 0.35000000000000014
636
634
632
638
632
625
639
638
639
638
AMPLITUDE, 0.36000000000000015
632
632
638
632
633
639
624
639
639
639
AMPLITUDE, 0.37000000000000016
637
636
647
639
639
639
639
636
639
646
AMPLITUDE, 0.38000000000000017
639
639
647
652
647
639
639
639
650
652
AMPLITUDE, 0.3900000000000002
647
655
652
655
647
658
655
639
655
659
AMPLITUDE, 0.4000000000000002
652
652
649
654
652
659
655
653
655
659
AMPLITUDE, 0.4100000000000002
655
658
664
664
655
38
655
655
661
654
AMPLITUDE, 0.4200000000000002
664
655
655
653
668
664
658
668
655
665
AMPLITUDE, 0.4300000000000002
671
658
664
664
664
658
659
671
671
668
AMPLITUDE, 0.4400000000000002
671
664
671
679
664
662
671
668
679
666
AMPLITUDE, 0.45000000000000023
671
671
671
679
669
668
668
44
44
679
AMPLITUDE, 0.46000000000000024
44
45
676
671
675
679
678
679
671
671
AMPLITUDE, 0.47000000000000025
671
686
675
44
681
688
671
45
668
675
AMPLITUDE, 0.48000000000000026
675
45
45
45
45
44
44
44
