# layer adc volt temp timediff time detector_muon_count detector_count detector_name
0 0 0 0 0 0 946 946 Franko
1 0 0 0 0 0 321 321 CarloCosmicWatch
2 0 0 0 0 0 324 324 rens

0 0 0 0 0 0 947 947 Franko
1 0 0 0 0 0 322 322 CarloCosmicWatch
2 0 0 0 0 0 317 317 ZenBenMaster

0 0 0 0 0 0 948 948 Franko
1 0 0 0 0 0 323 323 CarloCosmicWatch
2 0 0 0 0 0 325 325 rens

0 0 0 0 0 0 949 949 Franko
1 0 0 0 0 0 315 315 Niels
2 0 0 0 0 0 307 307 Noor

0 0 0 0 0 0 950 950 Franko
1 0 0 0 0 0 324 324 CarloCosmicWatch
2 0 0 0 0 0 318 318 ZenBenMaster

