# layer adc volt temp timediff time detector_muon_count detector_count detector_name
0 0 0 0 0 0 701 701 Franko
1 0 0 0 0 0 197 197 Cecile
2 0 0 0 0 0 242 242 ZenBenMaster

0 0 0 0 0 0 702 702 Franko
1 0 0 0 0 0 198 198 Cecile
2 0 0 0 0 0 220 220 Noor

0 0 0 0 0 0 703 703 Franko
1 0 0 0 0 0 257 257 Niels
2 0 0 0 0 0 243 243 ZenBenMaster

0 0 0 0 0 0 704 704 Franko
1 0 0 0 0 0 258 258 Niels
2 0 0 0 0 0 244 244 ZenBenMaster

0 0 0 0 0 0 705 705 Franko
1 0 0 0 0 0 199 199 Cecile
2 0 0 0 0 0 241 241 rens

0 0 0 0 0 0 706 706 Franko
1 0 0 0 0 0 200 200 Cecile
2 0 0 0 0 0 221 221 Noor

0 0 0 0 0 0 707 707 Franko
1 0 0 0 0 0 259 259 Niels
2 0 0 0 0 0 222 222 Noor

0 0 0 0 0 0 708 708 Franko
1 0 0 0 0 0 201 201 Cecile
2 0 0 0 0 0 223 223 Noor

0 0 0 0 0 0 709 709 Franko
1 0 0 0 0 0 202 202 Cecile
2 0 0 0 0 0 245 245 ZenBenMaster

0 0 0 0 0 0 710 710 Franko
1 0 0 0 0 0 260 260 Niels
2 0 0 0 0 0 242 242 rens

0 0 0 0 0 0 711 711 Franko
1 0 0 0 0 0 261 261 Niels
2 0 0 0 0 0 246 246 ZenBenMaster

0 0 0 0 0 0 712 712 Franko
1 0 0 0 0 0 262 262 Niels
2 0 0 0 0 0 243 243 rens

0 0 0 0 0 0 713 713 Franko
1 0 0 0 0 0 203 203 Cecile
2 0 0 0 0 0 244 244 rens

0 0 0 0 0 0 714 714 Franko
1 0 0 0 0 0 204 204 Cecile
2 0 0 0 0 0 245 245 rens

0 0 0 0 0 0 715 715 Franko
1 0 0 0 0 0 263 263 Niels
2 0 0 0 0 0 224 224 Noor

0 0 0 0 0 0 716 716 Franko
1 0 0 0 0 0 205 205 Cecile
2 0 0 0 0 0 246 246 rens

0 0 0 0 0 0 717 717 Franko
1 0 0 0 0 0 264 264 Niels
2 0 0 0 0 0 247 247 rens

0 0 0 0 0 0 718 718 Franko
1 0 0 0 0 0 206 206 Cecile
2 0 0 0 0 0 247 247 ZenBenMaster

0 0 0 0 0 0 719 719 Franko
1 0 0 0 0 0 265 265 Niels
2 0 0 0 0 0 248 248 ZenBenMaster

0 0 0 0 0 0 720 720 Franko
1 0 0 0 0 0 266 266 Niels
2 0 0 0 0 0 225 225 Noor

0 0 0 0 0 0 721 721 Franko
1 0 0 0 0 0 207 207 Cecile
2 0 0 0 0 0 248 248 rens

0 0 0 0 0 0 722 722 Franko
1 0 0 0 0 0 208 208 Cecile
2 0 0 0 0 0 249 249 ZenBenMaster

0 0 0 0 0 0 723 723 Franko
1 0 0 0 0 0 267 267 Niels
2 0 0 0 0 0 226 226 Noor

0 0 0 0 0 0 724 724 Franko
1 0 0 0 0 0 268 268 Niels
2 0 0 0 0 0 250 250 ZenBenMaster

0 0 0 0 0 0 725 725 Franko
1 0 0 0 0 0 269 269 Niels
2 0 0 0 0 0 251 251 ZenBenMaster

0 0 0 0 0 0 726 726 Franko
1 0 0 0 0 0 209 209 Cecile
2 0 0 0 0 0 249 249 rens

0 0 0 0 0 0 727 727 Franko
1 0 0 0 0 0 210 210 Cecile
2 0 0 0 0 0 250 250 rens

0 0 0 0 0 0 728 728 Franko
1 0 0 0 0 0 249 249 CarloCosmicWatch
2 0 0 0 0 0 252 252 ZenBenMaster

0 0 0 0 0 0 729 729 Franko
1 0 0 0 0 0 250 250 CarloCosmicWatch
2 0 0 0 0 0 227 227 Noor

0 0 0 0 0 0 730 730 Franko
1 0 0 0 0 0 270 270 Niels
2 0 0 0 0 0 253 253 ZenBenMaster

0 0 0 0 0 0 731 731 Franko
1 0 0 0 0 0 271 271 Niels
2 0 0 0 0 0 228 228 Noor

0 0 0 0 0 0 732 732 Franko
1 0 0 0 0 0 251 251 CarloCosmicWatch
2 0 0 0 0 0 251 251 rens

0 0 0 0 0 0 733 733 Franko
1 0 0 0 0 0 211 211 Cecile
2 0 0 0 0 0 252 252 rens

0 0 0 0 0 0 734 734 Franko
1 0 0 0 0 0 252 252 CarloCosmicWatch
2 0 0 0 0 0 254 254 ZenBenMaster

0 0 0 0 0 0 735 735 Franko
1 0 0 0 0 0 253 253 CarloCosmicWatch
2 0 0 0 0 0 229 229 Noor

0 0 0 0 0 0 736 736 Franko
1 0 0 0 0 0 272 272 Niels
2 0 0 0 0 0 255 255 ZenBenMaster

0 0 0 0 0 0 737 737 Franko
1 0 0 0 0 0 254 254 CarloCosmicWatch
2 0 0 0 0 0 256 256 ZenBenMaster

0 0 0 0 0 0 738 738 Franko
1 0 0 0 0 0 273 273 Niels
2 0 0 0 0 0 230 230 Noor

0 0 0 0 0 0 739 739 Franko
1 0 0 0 0 0 274 274 Niels
2 0 0 0 0 0 253 253 rens

0 0 0 0 0 0 740 740 Franko
1 0 0 0 0 0 255 255 CarloCosmicWatch
2 0 0 0 0 0 257 257 ZenBenMaster

0 0 0 0 0 0 741 741 Franko
1 0 0 0 0 0 212 212 Cecile
2 0 0 0 0 0 254 254 rens

0 0 0 0 0 0 742 742 Franko
1 0 0 0 0 0 213 213 Cecile
2 0 0 0 0 0 231 231 Noor

0 0 0 0 0 0 743 743 Franko
1 0 0 0 0 0 214 214 Cecile
2 0 0 0 0 0 232 232 Noor

0 0 0 0 0 0 744 744 Franko
1 0 0 0 0 0 215 215 Cecile
2 0 0 0 0 0 255 255 rens

0 0 0 0 0 0 745 745 Franko
1 0 0 0 0 0 216 216 Cecile
2 0 0 0 0 0 233 233 Noor

0 0 0 0 0 0 746 746 Franko
1 0 0 0 0 0 256 256 CarloCosmicWatch
2 0 0 0 0 0 258 258 ZenBenMaster

0 0 0 0 0 0 747 747 Franko
1 0 0 0 0 0 217 217 Cecile
2 0 0 0 0 0 234 234 Noor

0 0 0 0 0 0 748 748 Franko
1 0 0 0 0 0 218 218 Cecile
2 0 0 0 0 0 256 256 rens

0 0 0 0 0 0 749 749 Franko
1 0 0 0 0 0 275 275 Niels
2 0 0 0 0 0 259 259 ZenBenMaster

0 0 0 0 0 0 750 750 Franko
1 0 0 0 0 0 257 257 CarloCosmicWatch
2 0 0 0 0 0 235 235 Noor

