# Calibration raw adc with signal threshold 50
AMPLITUDE, 0.02











AMPLITUDE, 0.03
103
112
110
108
108
112
110
112
108
109
AMPLITUDE, 0.04
108
110
192
192
192
194
193
194
195
192
AMPLITUDE, 0.05
192
193
192
192
250
252
254
255
252
254
AMPLITUDE, 0.060000000000000005
252
252
255
253
253
255
297
299
300
300
AMPLITUDE, 0.07
304
305
305
302
300
304
300
300
344
345
AMPLITUDE, 0.08
345
344
345
345
344
344
345
345
339
335
AMPLITUDE, 0.09
377
376
384
384
384
384
384
377
384
376
AMPLITUDE, 0.09999999999999999
384
384
403
408
408
403
409
414
409
408
AMPLITUDE, 0.10999999999999999
414
408
409
412
440
437
433
440
433
440
AMPLITUDE, 0.11999999999999998
435
432
433
432
432
437
462
460
463
455
AMPLITUDE, 0.12999999999999998
463
463
465
451
458
455
455
463
482
476
AMPLITUDE, 0.13999999999999999
474
483
481
480
480
483
483
483
476
483
AMPLITUDE, 0.15
496
496
494
489
492
487
487
496
487
487
AMPLITUDE, 0.16
493
487
505
509
513
504
509
509
510
508
AMPLITUDE, 0.17
508
504
508
508
524
531
527
526
531
524
AMPLITUDE, 0.18000000000000002
531
529
527
525
527
524
543
543
551
546
AMPLITUDE, 0.19000000000000003
543
551
547
547
549
543
543
546
565
568
AMPLITUDE, 0.20000000000000004
557
556
568
569
563
572
563
563
573
568
AMPLITUDE, 0.21000000000000005
591
583
581
591
590
583
582
590
583
588
AMPLITUDE, 0.22000000000000006
583
590
601
608
608
600
600
600
608
604
AMPLITUDE, 0.23000000000000007
610
601
600
608
618
622
617
617
627
627
AMPLITUDE, 0.24000000000000007
624
622
618
620
615
625
647
636
638
638
AMPLITUDE, 0.25000000000000006
647
636
636
639
636
636
639
647
667
655
AMPLITUDE, 0.26000000000000006
659
664
664
655
668
669
664
664
669
664
AMPLITUDE, 0.2700000000000001
679
683
686
686
681
679
686
679
678
675
AMPLITUDE, 0.2800000000000001
686
679
696
696
696
688
696
689
697
689
AMPLITUDE, 0.2900000000000001
691
696
696
691
697
697
710
704
697
707
AMPLITUDE, 0.3000000000000001
704
707
696
700
700
705
718
711
707
717
AMPLITUDE, 0.3100000000000001
711
709
706
711
707
716
706
711
719
718
AMPLITUDE, 0.3200000000000001
722
719
716
713
718
719
728
719
719
723
AMPLITUDE, 0.3300000000000001
728
732
732
736
736
729
736
736
723
728
AMPLITUDE, 0.34000000000000014
723
729
732
730
732
743
732
737
732
736
AMPLITUDE, 0.35000000000000014
743
742
737
742
742
741
748
752
743
752
AMPLITUDE, 0.36000000000000015
738
743
738
752
752
750
755
757
736
750
AMPLITUDE, 0.37000000000000016
760
753
753
755
743
755
752
752
768
760
AMPLITUDE, 0.38000000000000017
754
768
768
760
760
768
761
768
768
755
AMPLITUDE, 0.3900000000000002
770
768
768
771
774
771
768
771
768
768
AMPLITUDE, 0.4000000000000002
774
760
777
781
781
780
768
777
773
768
AMPLITUDE, 0.4100000000000002
779
768
771
775
773
782
775
780
768
778
AMPLITUDE, 0.4200000000000002
777
781
769
782
775
780
793
783
782
792
AMPLITUDE, 0.4300000000000002
782
789
780
783
793
792
783
792
783
792
