# layer adc volt temp timediff time detector_muon_count detector_count detector_name
0 0 0 0 0 0 606 606 Franko
1 0 0 0 0 0 210 210 CarloCosmicWatch
2 0 0 0 0 0 194 194 Noor

0 0 0 0 0 0 607 607 Franko
1 0 0 0 0 0 202 202 Niels
2 0 0 0 0 0 212 212 rens

0 0 0 0 0 0 608 608 Franko
1 0 0 0 0 0 196 196 Cecile
2 0 0 0 0 0 195 195 Noor

0 0 0 0 0 0 609 609 Franko
1 0 0 0 0 0 211 211 CarloCosmicWatch
2 0 0 0 0 0 196 196 Noor

0 0 0 0 0 0 610 610 Franko
1 0 0 0 0 0 203 203 Niels
2 0 0 0 0 0 202 202 ZenBenMaster

