# layer adc volt temp timediff time detector_muon_count detector_count detector_name
0 0 0 0 0 0 866 866 Franko
1 0 0 0 0 0 298 298 CarloCosmicWatch
2 0 0 0 0 0 280 280 Noor

0 0 0 0 0 0 867 867 Franko
1 0 0 0 0 0 299 299 CarloCosmicWatch
2 0 0 0 0 0 299 299 rens

0 0 0 0 0 0 868 868 Franko
1 0 0 0 0 0 300 300 CarloCosmicWatch
2 0 0 0 0 0 281 281 Noor

0 0 0 0 0 0 869 869 Franko
1 0 0 0 0 0 287 287 Niels
2 0 0 0 0 0 282 282 Noor

0 0 0 0 0 0 870 870 Franko
1 0 0 0 0 0 288 288 Niels
2 0 0 0 0 0 289 289 ZenBenMaster

