# layer adc volt temp timediff time detector_muon_count detector_count detector_name
0 0 0 0 0 0 851 851 Franko
1 0 0 0 0 0 278 278 Cecile
2 0 0 0 0 0 290 290 rens

0 0 0 0 0 0 852 852 Franko
1 0 0 0 0 0 282 282 Niels
2 0 0 0 0 0 276 276 Noor

0 0 0 0 0 0 853 853 Franko
1 0 0 0 0 0 283 283 Niels
2 0 0 0 0 0 291 291 rens

0 0 0 0 0 0 854 854 Franko
1 0 0 0 0 0 293 293 CarloCosmicWatch
2 0 0 0 0 0 292 292 rens

0 0 0 0 0 0 855 855 Franko
1 0 0 0 0 0 284 284 Niels
2 0 0 0 0 0 287 287 ZenBenMaster

