# layer adc volt temp timediff time detector_muon_count detector_count detector_name
0 0 0 0 0 0 931 931 Franko
1 0 0 0 0 0 311 311 Niels
2 0 0 0 0 0 312 312 ZenBenMaster

0 0 0 0 0 0 932 932 Franko
1 0 0 0 0 0 314 314 CarloCosmicWatch
2 0 0 0 0 0 319 319 rens

0 0 0 0 0 0 933 933 Franko
1 0 0 0 0 0 308 308 Cecile
2 0 0 0 0 0 320 320 rens

0 0 0 0 0 0 934 934 Franko
1 0 0 0 0 0 309 309 Cecile
2 0 0 0 0 0 313 313 ZenBenMaster

0 0 0 0 0 0 935 935 Franko
1 0 0 0 0 0 315 315 CarloCosmicWatch
2 0 0 0 0 0 302 302 Noor

