# Calibration raw adc with signal threshold 90
AMPLITUDE, 0.04











AMPLITUDE, 0.05
134
135
135
134
127
133
133
134
131
131
AMPLITUDE, 0.060000000000000005
184
179
179
181
179
185
184
184
179
181
AMPLITUDE, 0.07
224
224
216
224
222
224
224
224
225
224
AMPLITUDE, 0.08
255
255
254
255
255
252
254
252
255
261
AMPLITUDE, 0.09
287
287
293
290
287
287
287
287
291
291
AMPLITUDE, 0.09999999999999999
314
316
318
313
319
316
313
309
312
312
AMPLITUDE, 0.10999999999999999
344
341
345
344
344
335
339
344
341
345
AMPLITUDE, 0.11999999999999998
366
368
364
364
364
366
368
359
361
366
AMPLITUDE, 0.12999999999999998
384
384
384
387
387
390
387
387
384
387
AMPLITUDE, 0.13999999999999999
403
405
399
408
403
408
399
408
402
409
AMPLITUDE, 0.15
422
428
415
423
423
419
425
423
419
429
AMPLITUDE, 0.16
435
444
435
448
440
435
441
440
444
448
AMPLITUDE, 0.17
454
458
450
455
451
460
455
455
455
458
AMPLITUDE, 0.18000000000000002
467
472
472
467
473
463
467
472
472
472
AMPLITUDE, 0.19000000000000003
483
487
485
483
480
481
480
483
480
487
AMPLITUDE, 0.20000000000000004
494
494
504
492
492
492
499
496
492
499
AMPLITUDE, 0.21000000000000005
505
504
505
508
499
504
505
505
501
504
AMPLITUDE, 0.22000000000000006
508
504
504
505
511
504
504
497
504
504
AMPLITUDE, 0.23000000000000007
505
506
513
514
513
519
518
510
513
518
AMPLITUDE, 0.24000000000000007
524
519
527
518
527
527
515
515
521
526
AMPLITUDE, 0.25000000000000006
536
527
530
537
531
527
529
537
527
527
AMPLITUDE, 0.26000000000000006
543
536
543
540
547
550
546
547
540
547
AMPLITUDE, 0.2700000000000001
560
560
547
560
556
551
551
556
560
556
AMPLITUDE, 0.2800000000000001
554
568
569
569
563
558
560
560
568
560
AMPLITUDE, 0.2900000000000001
569
573
568
568
572
575
575
568
568
568
AMPLITUDE, 0.3000000000000001
582
579
575
591
583
579
579
579
585
579
AMPLITUDE, 0.3100000000000001
595
600
594
595
600
601
591
604
595
591
AMPLITUDE, 0.3200000000000001
609
615
615
604
613
608
615
608
611
604
AMPLITUDE, 0.3300000000000001
622
624
624
627
621
625
615
615
627
627
AMPLITUDE, 0.34000000000000014
634
632
624
627
632
632
632
627
624
633
AMPLITUDE, 0.35000000000000014
647
636
639
639
636
639
647
636
647
639
AMPLITUDE, 0.36000000000000015
654
639
659
659
646
645
649
646
655
657
AMPLITUDE, 0.37000000000000016
670
668
655
664
655
655
664
655
668
659
AMPLITUDE, 0.38000000000000017
669
671
675
671
671
671
666
675
675
668
AMPLITUDE, 0.3900000000000002
681
691
691
684
691
688
679
691
691
691
AMPLITUDE, 0.4000000000000002
697
704
704
688
698
696
688
696
704
689
AMPLITUDE, 0.4100000000000002
700
704
700
707
711
700
700
711
707
700
AMPLITUDE, 0.4200000000000002
716
711
719
711
707
704
704
704
707
719
AMPLITUDE, 0.4300000000000002
719
719
715
719
711
719
719
723
711
707
AMPLITUDE, 0.4400000000000002
729
728
723
722
716
728
728
716
732
729
AMPLITUDE, 0.45000000000000023
728
718
713
732
719
729
737
736
719
737
