# Calibration raw adc with signal threshold 60
AMPLITUDE, 0.05

97
96
96
96
96
97
96
96
96
93
AMPLITUDE, 0.060000000000000005
143
145
145
145
143
147
145
143
143
146
AMPLITUDE, 0.07
184
184
186
185
181
185
184
181
184
179
AMPLITUDE, 0.08
218
216
217
216
216
217
216
217
216
217
AMPLITUDE, 0.09
249
252
253
249
249
248
252
252
248
248
AMPLITUDE, 0.09999999999999999
277
273
271
280
273
273
275
271
271
271
AMPLITUDE, 0.10999999999999999
302
301
295
298
304
298
295
300
300
304
AMPLITUDE, 0.11999999999999998
323
319
326
323
326
319
327
329
323
326
AMPLITUDE, 0.12999999999999998
345
345
344
344
344
344
345
345
348
344
AMPLITUDE, 0.13999999999999999
361
368
368
365
366
364
363
361
369
359
AMPLITUDE, 0.15
384
385
384
387
387
377
384
385
385
385
AMPLITUDE, 0.16
396
401
398
399
403
396
403
402
399
403
AMPLITUDE, 0.17
412
415
414
415
421
419
415
415
419
410
AMPLITUDE, 0.18000000000000002
433
432
434
429
430
432
434
435
428
433
AMPLITUDE, 0.19000000000000003
444
448
441
441
444
441
448
448
441
448
AMPLITUDE, 0.20000000000000004
458
462
462
455
460
454
455
462
457
461
AMPLITUDE, 0.21000000000000005
467
473
472
473
463
475
473
472
467
473
AMPLITUDE, 0.22000000000000006
481
483
478
482
478
485
483
474
477
486
AMPLITUDE, 0.23000000000000007
485
482
489
487
489
490
487
483
493
486
AMPLITUDE, 0.24000000000000007
496
487
494
496
487
494
496
492
490
494
AMPLITUDE, 0.25000000000000006
505
499
504
499
504
505
504
497
504
499
AMPLITUDE, 0.26000000000000006
508
508
510
511
508
509
513
513
505
510
AMPLITUDE, 0.2700000000000001
519
518
527
518
519
518
524
519
524
515
AMPLITUDE, 0.2800000000000001
529
527
531
533
527
536
526
536
529
527
AMPLITUDE, 0.2900000000000001
536
543
540
537
543
542
537
537
538
542
AMPLITUDE, 0.3000000000000001
553
547
543
547
550
547
550
550
556
543
AMPLITUDE, 0.3100000000000001
560
560
558
561
562
563
560
568
560
560
AMPLITUDE, 0.3200000000000001
575
573
568
574
575
574
568
569
574
575
AMPLITUDE, 0.3300000000000001
586
575
575
583
579
587
582
581
579
583
AMPLITUDE, 0.34000000000000014
585
585
595
595
593
591
590
591
591
591
AMPLITUDE, 0.35000000000000014
594
595
601
600
595
600
601
600
600
601
AMPLITUDE, 0.36000000000000015
611
614
609
608
609
611
615
611
614
610
AMPLITUDE, 0.37000000000000016
620
625
627
622
624
620
621
624
624
615
AMPLITUDE, 0.38000000000000017
627
627
626
636
627
633
626
627
632
627
AMPLITUDE, 0.3900000000000002
636
637
638
639
639
638
636
639
646
638
AMPLITUDE, 0.4000000000000002
655
652
655
652
639
654
652
654
647
655
AMPLITUDE, 0.4100000000000002
659
664
664
665
658
665
655
658
668
657
AMPLITUDE, 0.4200000000000002
671
675
671
668
665
671
675
670
671
671
AMPLITUDE, 0.4300000000000002
678
688
688
679
683
684
684
671
675
675
AMPLITUDE, 0.4400000000000002
696
696
696
688
686
688
689
689
684
688
AMPLITUDE, 0.45000000000000023
688
696
697
691
691
691
696
696
698
688
AMPLITUDE, 0.46000000000000024
700
696
696
707
704
700
696
705
704
707
AMPLITUDE, 0.47000000000000025
696
711
711
711
700
704
704
714
707
704
AMPLITUDE, 0.48000000000000026
713
716
705
713
716
704
707
706
709
704
AMPLITUDE, 0.49000000000000027
711
719
718
711
714
716
711
716
722
719
AMPLITUDE, 0.5000000000000002
723
723
728
722
723
719
719
718
718
716
AMPLITUDE, 0.5100000000000002
718
719
728
723
719
728
728
728
729
728
AMPLITUDE, 0.5200000000000002
728
728
732
729
723
734
737
728
719
732
AMPLITUDE, 0.5300000000000002
736
734
736
741
743
736
739
736
739
732
AMPLITUDE, 0.5400000000000003
736
739
742
742
739
737
736
736
738
737
AMPLITUDE, 0.5500000000000003
743
736
737
737
745
750
745
745
739
739
AMPLITUDE, 0.5600000000000003
739
739
743
742
745
754
755
748
755
752
AMPLITUDE, 0.5700000000000003
750
752
757
748
753
760
749
750
753
760
AMPLITUDE, 0.5800000000000003
752
760
760
768
768
755
754
753
752
752
AMPLITUDE, 0.5900000000000003
768
768
760
760
760
760
752
752
755
768
AMPLITUDE, 0.6000000000000003
760
768
755
768
768
768
769
768
768
755
AMPLITUDE, 0.6100000000000003
760
768
769
770
768
768
768
768
768
768
AMPLITUDE, 0.6200000000000003
770
768
774
768
780
775
771
773
771
774
AMPLITUDE, 0.6300000000000003
780
775
769
771
775
768
770
780
778
780
AMPLITUDE, 0.6400000000000003
775
783
782
777
775
780
774
775
782
771
AMPLITUDE, 0.6500000000000004
787
783
783
780
775
783
775
775
777
777
AMPLITUDE, 0.6600000000000004
792
780
786
785
780
787
792
793
775
783
AMPLITUDE, 0.6700000000000004
783
787
