# Calibration raw adc with signal threshold 50
AMPLITUDE, 0.02











AMPLITUDE, 0.025










AMPLITUDE, 0.030000000000000002
56
56
56
57
57
56
56
57
56
56
AMPLITUDE, 0.035
74
79
71
79
79
79
79
79
79
79
AMPLITUDE, 0.04
99
99
97
97
99
96
97
96
96
97
AMPLITUDE, 0.045
115
120
121
120
121
121
120
120
121
115
AMPLITUDE, 0.049999999999999996
140
147
147
143
147
147
152
152
152
143
AMPLITUDE, 0.05499999999999999
176
173
167
167
172
172
169
174
172
174
AMPLITUDE, 0.05999999999999999
193
195
194
192
192
192
192
192
195
192
AMPLITUDE, 0.06499999999999999
216
207
216
216
211
216
211
211
211
216
AMPLITUDE, 0.06999999999999999
230
230
231
231
236
231
231
230
231
234
AMPLITUDE, 0.075
248
254
252
253
248
254
252
248
249
255
AMPLITUDE, 0.08
271
268
271
268
268
268
263
263
270
265
AMPLITUDE, 0.085
284
281
287
286
284
287
286
284
280
284
AMPLITUDE, 0.09000000000000001
297
304
302
304
302
295
302
300
302
305
AMPLITUDE, 0.09500000000000001
312
313
316
319
316
318
318
319
316
312
AMPLITUDE, 0.10000000000000002
327
323
329
327
327
327
327
326
319
326
AMPLITUDE, 0.10500000000000002
335
339
344
339
344
339
335
337
334
344
AMPLITUDE, 0.11000000000000003
355
353
352
352
352
352
352
352
352
348
AMPLITUDE, 0.11500000000000003
361
364
359
362
359
369
366
369
366
358
AMPLITUDE, 0.12000000000000004
384
384
376
377
384
377
376
371
371
376
AMPLITUDE, 0.12500000000000003
387
384
384
390
386
387
384
384
384
387
AMPLITUDE, 0.13000000000000003
391
399
396
396
393
399
396
399
399
391
AMPLITUDE, 0.13500000000000004
403
408
409
412
403
412
408
403
408
412
AMPLITUDE, 0.14000000000000004
415
419
415
422
415
415
419
419
415
414
AMPLITUDE, 0.14500000000000005
419
430
423
432
432
428
432
419
432
425
AMPLITUDE, 0.15000000000000005
432
428
435
434
440
435
440
433
434
434
AMPLITUDE, 0.15500000000000005
441
448
440
448
441
444
448
448
440
440
AMPLITUDE, 0.16000000000000006
451
455
455
451
451
455
455
451
448
448
AMPLITUDE, 0.16500000000000006
463
463
462
455
465
463
460
455
462
463
AMPLITUDE, 0.17000000000000007
463
463
472
463
472
472
472
472
463
467
AMPLITUDE, 0.17500000000000007
472
473
478
476
472
472
473
473
480
472
AMPLITUDE, 0.18000000000000008
481
480
481
483
483
483
481
483
478
483
AMPLITUDE, 0.18500000000000008
496
496
492
492
487
492
485
494
494
487
AMPLITUDE, 0.19000000000000009
499
492
492
496
496
496
497
496
498
499
AMPLITUDE, 0.1950000000000001
499
504
508
504
505
504
499
508
504
508
AMPLITUDE, 0.2000000000000001
508
515
504
504
510
512
505
510
511
505
AMPLITUDE, 0.2050000000000001
513
510
519
511
510
511
515
521
513
511
AMPLITUDE, 0.2100000000000001
519
515
513
519
515
519
513
519
521
513
AMPLITUDE, 0.2150000000000001
515
513
515
515
515
524
521
518
513
524
AMPLITUDE, 0.2200000000000001
517
521
515
527
526
519
519
515
526
518
AMPLITUDE, 0.22500000000000012
526
518
519
517
517
527
519
524
521
529
