# Calibration raw adc with signal threshold 50
AMPLITUDE, 0.02











AMPLITUDE, 0.025










AMPLITUDE, 0.030000000000000002
51
51
51
51
51
51
56
51
51
53
AMPLITUDE, 0.035
71
71
71
71
71
71
71
73
71
71
AMPLITUDE, 0.04
94
96
92
92
96
94
94
92
92
94
AMPLITUDE, 0.045
112
113
112
112
112
112
112
113
112
112
AMPLITUDE, 0.049999999999999996
134
135
127
135
131
135
135
133
135
134
AMPLITUDE, 0.05499999999999999
167
167
166
163
158
167
166
166
163
167
AMPLITUDE, 0.05999999999999999
185
185
192
190
188
185
192
185
188
184
AMPLITUDE, 0.06499999999999999
207
211
207
209
209
207
207
207
207
211
AMPLITUDE, 0.06999999999999999
227
229
230
227
231
227
231
227
226
226
AMPLITUDE, 0.075
248
248
248
243
243
248
249
248
243
248
AMPLITUDE, 0.08
268
268
262
259
262
262
263
259
263
268
AMPLITUDE, 0.085
281
275
280
280
281
280
280
275
284
284
AMPLITUDE, 0.09000000000000001
295
295
291
294
295
300
294
295
291
295
AMPLITUDE, 0.09500000000000001
312
306
313
312
312
312
305
307
307
312
AMPLITUDE, 0.10000000000000002
319
319
319
319
319
325
319
319
323
323
AMPLITUDE, 0.10500000000000002
335
335
335
335
339
335
335
338
339
335
AMPLITUDE, 0.11000000000000003
350
348
352
348
348
352
355
345
348
345
AMPLITUDE, 0.11500000000000003
365
359
353
361
366
359
364
359
369
359
AMPLITUDE, 0.12000000000000004
376
377
384
369
371
376
371
380
376
377
AMPLITUDE, 0.12500000000000003
385
384
385
384
384
384
387
384
384
384
AMPLITUDE, 0.13000000000000003
399
399
399
396
391
401
391
398
396
399
AMPLITUDE, 0.13500000000000004
409
403
399
403
408
399
409
403
403
401
AMPLITUDE, 0.14000000000000004
419
415
412
419
422
415
415
415
412
415
AMPLITUDE, 0.14500000000000005
432
423
423
430
423
428
432
423
425
423
AMPLITUDE, 0.15000000000000005
440
435
432
440
433
422
432
440
432
440
AMPLITUDE, 0.15500000000000005
441
448
435
444
440
441
441
440
441
449
AMPLITUDE, 0.16000000000000006
448
448
451
455
454
449
451
448
455
455
AMPLITUDE, 0.16500000000000006
462
460
463
462
455
466
460
460
465
455
AMPLITUDE, 0.17000000000000007
473
463
467
472
463
472
466
463
472
472
AMPLITUDE, 0.17500000000000007
473
472
480
480
481
472
472
478
476
473
AMPLITUDE, 0.18000000000000008
481
487
481
485
487
480
480
483
476
480
AMPLITUDE, 0.18500000000000008
487
486
492
487
496
496
496
487
496
496
AMPLITUDE, 0.19000000000000009
499
499
499
499
499
499
497
499
504
496
AMPLITUDE, 0.1950000000000001
508
499
499
508
499
504
510
508
499
504
AMPLITUDE, 0.2000000000000001
514
515
508
508
513
504
515
508
504
510
AMPLITUDE, 0.2050000000000001
519
515
518
517
515
517
504
517
515
518
AMPLITUDE, 0.2100000000000001
527
519
519
518
519
524
519
519
526
524
AMPLITUDE, 0.2150000000000001
524
519
521
511
519
519
526
519
519
524
AMPLITUDE, 0.2200000000000001
518
526
521
527
529
519
530
531
526
529
AMPLITUDE, 0.22500000000000012
527
519
524
531
527
524
519
529
526
531
