# layer adc volt temp timediff time detector_muon_count detector_count detector_name
0 0 0 0 0 0 851 851 Franko
1 0 0 0 0 0 310 310 Niels
2 0 0 0 0 0 304 304 ZenBenMaster

0 0 0 0 0 0 852 852 Franko
1 0 0 0 0 0 291 291 CarloCosmicWatch
2 0 0 0 0 0 284 284 rens

0 0 0 0 0 0 853 853 Franko
1 0 0 0 0 0 252 252 Cecile
2 0 0 0 0 0 285 285 rens

0 0 0 0 0 0 854 854 Franko
1 0 0 0 0 0 311 311 Niels
2 0 0 0 0 0 305 305 ZenBenMaster

0 0 0 0 0 0 855 855 Franko
1 0 0 0 0 0 312 312 Niels
2 0 0 0 0 0 265 265 Noor

0 0 0 0 0 0 856 856 Franko
1 0 0 0 0 0 292 292 CarloCosmicWatch
2 0 0 0 0 0 266 266 Noor

0 0 0 0 0 0 857 857 Franko
1 0 0 0 0 0 253 253 Cecile
2 0 0 0 0 0 306 306 ZenBenMaster

0 0 0 0 0 0 858 858 Franko
1 0 0 0 0 0 293 293 CarloCosmicWatch
2 0 0 0 0 0 286 286 rens

0 0 0 0 0 0 859 859 Franko
1 0 0 0 0 0 313 313 Niels
2 0 0 0 0 0 287 287 rens

0 0 0 0 0 0 860 860 Franko
1 0 0 0 0 0 314 314 Niels
2 0 0 0 0 0 267 267 Noor

0 0 0 0 0 0 861 861 Franko
1 0 0 0 0 0 315 315 Niels
2 0 0 0 0 0 288 288 rens

0 0 0 0 0 0 862 862 Franko
1 0 0 0 0 0 254 254 Cecile
2 0 0 0 0 0 268 268 Noor

0 0 0 0 0 0 863 863 Franko
1 0 0 0 0 0 316 316 Niels
2 0 0 0 0 0 307 307 ZenBenMaster

0 0 0 0 0 0 864 864 Franko
1 0 0 0 0 0 255 255 Cecile
2 0 0 0 0 0 269 269 Noor

0 0 0 0 0 0 865 865 Franko
1 0 0 0 0 0 317 317 Niels
2 0 0 0 0 0 308 308 ZenBenMaster

0 0 0 0 0 0 866 866 Franko
1 0 0 0 0 0 256 256 Cecile
2 0 0 0 0 0 270 270 Noor

0 0 0 0 0 0 867 867 Franko
1 0 0 0 0 0 294 294 CarloCosmicWatch
2 0 0 0 0 0 289 289 rens

0 0 0 0 0 0 868 868 Franko
1 0 0 0 0 0 295 295 CarloCosmicWatch
2 0 0 0 0 0 309 309 ZenBenMaster

0 0 0 0 0 0 869 869 Franko
1 0 0 0 0 0 257 257 Cecile
2 0 0 0 0 0 310 310 ZenBenMaster

0 0 0 0 0 0 870 870 Franko
1 0 0 0 0 0 318 318 Niels
2 0 0 0 0 0 290 290 rens

0 0 0 0 0 0 871 871 Franko
1 0 0 0 0 0 258 258 Cecile
2 0 0 0 0 0 291 291 rens

0 0 0 0 0 0 872 872 Franko
1 0 0 0 0 0 319 319 Niels
2 0 0 0 0 0 271 271 Noor

0 0 0 0 0 0 873 873 Franko
1 0 0 0 0 0 296 296 CarloCosmicWatch
2 0 0 0 0 0 311 311 ZenBenMaster

0 0 0 0 0 0 874 874 Franko
1 0 0 0 0 0 297 297 CarloCosmicWatch
2 0 0 0 0 0 272 272 Noor

0 0 0 0 0 0 875 875 Franko
1 0 0 0 0 0 320 320 Niels
2 0 0 0 0 0 292 292 rens

0 0 0 0 0 0 876 876 Franko
1 0 0 0 0 0 321 321 Niels
2 0 0 0 0 0 293 293 rens

0 0 0 0 0 0 877 877 Franko
1 0 0 0 0 0 259 259 Cecile
2 0 0 0 0 0 294 294 rens

0 0 0 0 0 0 878 878 Franko
1 0 0 0 0 0 322 322 Niels
2 0 0 0 0 0 295 295 rens

0 0 0 0 0 0 879 879 Franko
1 0 0 0 0 0 323 323 Niels
2 0 0 0 0 0 312 312 ZenBenMaster

0 0 0 0 0 0 880 880 Franko
1 0 0 0 0 0 260 260 Cecile
2 0 0 0 0 0 313 313 ZenBenMaster

0 0 0 0 0 0 881 881 Franko
1 0 0 0 0 0 298 298 CarloCosmicWatch
2 0 0 0 0 0 273 273 Noor

0 0 0 0 0 0 882 882 Franko
1 0 0 0 0 0 261 261 Cecile
2 0 0 0 0 0 274 274 Noor

0 0 0 0 0 0 883 883 Franko
1 0 0 0 0 0 324 324 Niels
2 0 0 0 0 0 296 296 rens

0 0 0 0 0 0 884 884 Franko
1 0 0 0 0 0 325 325 Niels
2 0 0 0 0 0 297 297 rens

0 0 0 0 0 0 885 885 Franko
1 0 0 0 0 0 262 262 Cecile
2 0 0 0 0 0 314 314 ZenBenMaster

0 0 0 0 0 0 886 886 Franko
1 0 0 0 0 0 263 263 Cecile
2 0 0 0 0 0 315 315 ZenBenMaster

0 0 0 0 0 0 887 887 Franko
1 0 0 0 0 0 264 264 Cecile
2 0 0 0 0 0 298 298 rens

0 0 0 0 0 0 888 888 Franko
1 0 0 0 0 0 299 299 CarloCosmicWatch
2 0 0 0 0 0 316 316 ZenBenMaster

0 0 0 0 0 0 889 889 Franko
1 0 0 0 0 0 300 300 CarloCosmicWatch
2 0 0 0 0 0 299 299 rens

0 0 0 0 0 0 890 890 Franko
1 0 0 0 0 0 326 326 Niels
2 0 0 0 0 0 317 317 ZenBenMaster

0 0 0 0 0 0 891 891 Franko
1 0 0 0 0 0 327 327 Niels
2 0 0 0 0 0 318 318 ZenBenMaster

0 0 0 0 0 0 892 892 Franko
1 0 0 0 0 0 328 328 Niels
2 0 0 0 0 0 319 319 ZenBenMaster

0 0 0 0 0 0 893 893 Franko
1 0 0 0 0 0 265 265 Cecile
2 0 0 0 0 0 300 300 rens

0 0 0 0 0 0 894 894 Franko
1 0 0 0 0 0 329 329 Niels
2 0 0 0 0 0 320 320 ZenBenMaster

0 0 0 0 0 0 895 895 Franko
1 0 0 0 0 0 266 266 Cecile
2 0 0 0 0 0 301 301 rens

0 0 0 0 0 0 896 896 Franko
1 0 0 0 0 0 330 330 Niels
2 0 0 0 0 0 275 275 Noor

0 0 0 0 0 0 897 897 Franko
1 0 0 0 0 0 331 331 Niels
2 0 0 0 0 0 276 276 Noor

0 0 0 0 0 0 898 898 Franko
1 0 0 0 0 0 301 301 CarloCosmicWatch
2 0 0 0 0 0 277 277 Noor

0 0 0 0 0 0 899 899 Franko
1 0 0 0 0 0 267 267 Cecile
2 0 0 0 0 0 302 302 rens

0 0 0 0 0 0 900 900 Franko
1 0 0 0 0 0 268 268 Cecile
2 0 0 0 0 0 321 321 ZenBenMaster

