# Calibration raw adc with signal threshold 50
AMPLITUDE, 0.02

51
69
70
67
69





AMPLITUDE, 0.03
51
51
56
56
57
56
51
56
56
56
AMPLITUDE, 0.04
97
96
92
97
96
94
96
96
96
92
AMPLITUDE, 0.05
