# Calibration raw adc with signal threshold 18
14
56
25
48
24
Time [s], ADC 
0.12889814376831055, 67 
0.632641077041626, 127 
1.1344120502471924, 49 
1.6399002075195312, 25 
2.1417200565338135, 61 
2.6434149742126465, 26 
3.1452999114990234, 156 
3.6459851264953613, 126 
4.148315191268921, 44 
4.6488471031188965, 158 
5.150404214859009, 76 
5.652023077011108, 112 
6.155949115753174, 24 
6.657429933547974, 19 
7.158019065856934, 35 
7.66341495513916, 149 
8.163887023925781, 49 
8.665756225585938, 24 
9.16756296157837, 25 
9.66933822631836, 271 
10.17107605934143, 135 
10.67307424545288, 88 
11.174779176712036, 31 
11.680178165435791, 19 
12.181912183761597, 25 
12.683660984039307, 18 
13.185460090637207, 71 
13.687150001525879, 24 
14.188838243484497, 83 
14.690634965896606, 25 
15.192336082458496, 60 
15.694033145904541, 23 
16.195740222930908, 27 
16.697431087493896, 61 
17.199164152145386, 39 
17.701149940490723, 39 
18.204264879226685, 50 
18.70967698097229, 17 
19.21130108833313, 33 
19.713032960891724, 71 
20.21471905708313, 96 
20.716411113739014, 24 
21.216942071914673, 28 
21.72234010696411, 51 
22.224086046218872, 156 
22.72578191757202, 25 
23.227546215057373, 24 
23.7294499874115, 30 
24.231146097183228, 33 
24.732839107513428, 42 
25.234533071517944, 25 
25.736284255981445, 121 
26.238006114959717, 56 
26.739697217941284, 79 
27.24138903617859, 48 
27.743080854415894, 51 
28.244814157485962, 63 
28.746506929397583, 28 
29.248349905014038, 48 
29.75376009941101, 44 
30.255399227142334, 48 
30.756514072418213, 39 
31.25810408592224, 46 
31.7589430809021, 79 
32.26080894470215, 77 
32.76623201370239, 61 
33.26799011230469, 44 
33.76949501037598, 127 
34.27116417884827, 121 
34.77300405502319, 60 
35.27468419075012, 37 
35.77654027938843, 37 
36.27824521064758, 19 
36.77994418144226, 39 
37.28163719177246, 56 
37.78333115577698, 18 
38.28515410423279, 57 
38.78686308860779, 24 
39.28860807418823, 24 
39.790306091308594, 21 
40.29201602935791, 25 
40.79373002052307, 124 
41.294883012771606, 83 
41.800281047821045, 21 
42.302006006240845, 56 
42.803749084472656, 21 
43.305660247802734, 66 
43.80736994743347, 34 
44.30905318260193, 89 
44.8108971118927, 67 
45.31255292892456, 62 
45.81425094604492, 38 
46.31607389450073, 39 
46.81782603263855, 19 
47.31863498687744, 71 
47.8209662437439, 158 
48.32271718978882, 76 
48.82442808151245, 28 
49.32612919807434, 38 
49.82760810852051, 109 
50.329320192337036, 41 
50.83101797103882, 18 
51.33271813392639, 71 
51.83446407318115, 49 
52.33629012107849, 21 
52.83809208869934, 88 
53.339800119400024, 19 
53.841598987579346, 19 
54.3432822227478, 44 
54.84535598754883, 131 
55.34702706336975, 35 
55.84882998466492, 16 
56.35067415237427, 19 
56.85241913795471, 71 
57.35759401321411, 24 
57.85940098762512, 92 
58.36058211326599, 71 
58.862269163131714, 24 
59.36401915550232, 31 
59.86581206321716, 63 
60.36751317977905, 39 
60.869205951690674, 88 
61.37090826034546, 70 
61.87265610694885, 28 
62.37436509132385, 30 
62.876161098480225, 24 
63.378122091293335, 31 
63.879672050476074, 69 
64.38133406639099, 83 
64.88305711746216, 25 
65.38619589805603, 31 
65.89161705970764, 19 
66.39334917068481, 76 
66.89504623413086, 24 
67.39651203155518, 89 
67.89747309684753, 108 
68.39871311187744, 63 
68.90025806427002, 44 
69.40247392654419, 39 
69.9032690525055, 24 
70.40495610237122, 45 
70.90667414665222, 236 
71.40840125083923, 25 
71.91012024879456, 28 
72.41180896759033, 21 
72.91360092163086, 113 
73.41517424583435, 209 
73.91695404052734, 24 
74.41862511634827, 57 
74.92036509513855, 39 
75.42205119132996, 19 
75.92410898208618, 35 
76.42590808868408, 24 
76.92765212059021, 30 
77.42937016487122, 21 
77.93117809295654, 51 
78.43285393714905, 28 
78.9345531463623, 24 
79.43626022338867, 103 
79.93796014785767, 24 
80.43965005874634, 21 
80.94139504432678, 31 
81.44309306144714, 71 
81.9436662197113, 26 
82.44541096687317, 60 
82.94731116294861, 19 
83.44908308982849, 18 
83.95081114768982, 15 
84.45249724388123, 46 
84.95793294906616, 78 
85.45976114273071, 30 
85.96156597137451, 73 
86.46353912353516, 17 
86.96527004241943, 171 
87.4669680595398, 31 
87.96866202354431, 35 
88.47035598754883, 35 
88.97196412086487, 31 
89.47363924980164, 24 
89.97535800933838, 78 
90.4766731262207, 71 
90.97840094566345, 31 
91.48009014129639, 63 
91.98182201385498, 39 
92.48352408409119, 67 
92.98522019386292, 39 
93.48642826080322, 67 
93.98811912536621, 60 
94.48988795280457, 79 
94.99417400360107, 49 
95.49597787857056, 31 
95.99767231941223, 28 
96.49938607215881, 24 
97.00109219551086, 28 
97.50280404090881, 131 
98.00688815116882, 89 
98.5086350440979, 39 
99.01040720939636, 142 
99.51208710670471, 21 
100.01380515098572, 30 
100.51449918746948, 25 
101.01619815826416, 62 
101.51789426803589, 79 
102.02269220352173, 76 
102.5244243144989, 31 
103.02613401412964, 67 
103.52785515785217, 57 
104.02973103523254, 199 
104.53152012825012, 109 
105.03239107131958, 44 
105.53550100326538, 79 
106.03863716125488, 89 
106.54159903526306, 49 
107.04699420928955, 35 
107.54774904251099, 30 
108.050950050354, 41 
108.55635404586792, 39 
109.05860710144043, 39 
109.56073904037476, 51 
110.06254410743713, 21 
110.5642921924591, 26 
111.06608510017395, 99 
111.56777691841125, 39 
112.06953501701355, 76 
112.57493805885315, 34 
113.07679891586304, 35 
113.58018708229065, 18 
114.08198118209839, 19 
114.58739924430847, 108 
115.0924711227417, 31 
115.59430408477783, 63 
116.09736919403076, 35 
116.60047316551208, 25 
117.10248017311096, 71 
117.60560989379883, 28 
118.1087121963501, 28 
118.61185503005981, 25 
119.11498427391052, 56 
119.61808896064758, 31 
120.1212100982666, 88 
120.62434601783752, 159 
121.12698101997375, 35 
121.62905216217041, 31 
122.13226413726807, 44 
122.63533997535706, 17 
123.13721227645874, 25 
123.63894128799438, 24 
124.14066410064697, 28 
124.6428599357605, 19 
125.146066904068, 19 
125.64935612678528, 29 
126.15263628959656, 39 
126.6544451713562, 147 
127.15635204315186, 69 
127.65747714042664, 51 
128.16286897659302, 29 
128.66600227355957, 35 
129.1714060306549, 19 
129.67313504219055, 19 
130.17470002174377, 153 
130.67775106430054, 92 
131.18094205856323, 51 
131.68279600143433, 106 
132.18621802330017, 34 
132.68931818008423, 56 
133.19282984733582, 51 
133.69461607933044, 24 
134.1964569091797, 18 
134.69979810714722, 88 
135.203115940094, 56 
135.7062509059906, 19 
136.20818209648132, 79 
136.7130811214447, 60 
137.2144582271576, 56 
137.71754431724548, 51 
138.2229449748993, 31 
138.7239751815796, 30 
139.22941899299622, 29 
139.73039317131042, 92 
140.2334520816803, 19 
140.73654294013977, 35 
141.23842191696167, 38 
141.74017095565796, 19 
142.24547910690308, 45 
142.74741506576538, 131 
143.25281810760498, 76 
143.75381207466125, 17 
144.25554203987122, 28 
144.7565701007843, 31 
145.2571840286255, 30 
145.7589249610901, 184 
146.26202702522278, 15 
146.76377606391907, 39 
147.26549196243286, 71 
147.7671880722046, 73 
148.26891803741455, 81 
148.7707290649414, 71 
149.27241706848145, 25 
149.7726981639862, 19 
150.27656817436218, 19 
150.7816891670227, 25 
151.28333687782288, 51 
151.784362077713, 71 
152.28671717643738, 24 
152.78843593597412, 35 
153.29009103775024, 81 
153.79092407226562, 61 
154.29591012001038, 96 
154.79816699028015, 17 
155.29991388320923, 24 
155.80176615715027, 61 
156.30347418785095, 44 
156.80520296096802, 93 
157.30688905715942, 70 
157.80775022506714, 28 
158.30969309806824, 79 
158.8114411830902, 19 
159.31582522392273, 57 
159.82024216651917, 83 
160.32193398475647, 60 
160.82368302345276, 39 
161.3253722190857, 88 
161.82719111442566, 50 
162.32815313339233, 78 
162.82981204986572, 30 
163.3315281867981, 42 
163.8333261013031, 48 
164.33504009246826, 48 
164.83684515953064, 19 
165.33859825134277, 48 
165.84024500846863, 96 
166.34197616577148, 28 
166.8437581062317, 39 
167.34729504585266, 56 
167.8490400314331, 21 
168.35090613365173, 56 
168.85258221626282, 79 
169.35430192947388, 39 
169.85601091384888, 102 
170.35770320892334, 85 
170.85952305793762, 29 
171.36133193969727, 88 
171.86316013336182, 398 
172.36485195159912, 103 
172.86665797233582, 18 
173.36893510818481, 17 
173.87070727348328, 24 
174.37610697746277, 24 
