# Calibration raw adc with signal threshold 50
206
Time [s], ADC 
0.12708663940429688, 199 
5.877384185791016, 147 
6.378141164779663, 184 
7.5548787117004395, 60 
9.08555817604065, 359 
11.283425092697144, 95 
11.78404688835144, 56 
12.284667015075684, 97 
15.32516860961914, 220 
15.82586121559143, 271 
17.720874547958374, 92 
22.1136257648468, 207 
22.763113975524902, 220 
23.26380443572998, 159 
25.34902334213257, 94 
25.849647045135498, 79 
26.35020089149475, 113 
27.407079458236694, 60 
29.261887311935425, 415 
29.828393936157227, 62 
30.8708074092865, 99 
32.38696479797363, 194 
32.88765263557434, 77 
33.38825821876526, 127 
34.72968649864197, 60 
37.14180850982666, 126 
37.681384801864624, 94 
38.18207550048828, 108 
38.682695627212524, 293 
39.3990695476532, 60 
42.23867630958557, 71 
44.17483472824097, 70 
46.59275197982788, 103 
47.09344291687012, 63 
48.5590455532074, 82 
49.05971121788025, 177 
49.56034255027771, 51 
52.55071234703064, 70 
53.164352893829346, 248 
54.97771453857422, 95 
55.47812080383301, 103 
55.97872877120972, 88 
56.47911810874939, 184 
60.85582494735718, 121 
61.35614204406738, 94 
62.59709310531616, 188 
65.75481748580933, 103 
66.25514507293701, 124 
67.32251191139221, 51 
67.82311844825745, 71 
70.23572421073914, 120 
71.20695996284485, 167 
71.70761942863464, 384 
72.20829606056213, 83 
72.70897364616394, 103 
73.35502743721008, 159 
74.17507767677307, 688 
74.67576789855957, 326 
77.322585105896, 199 
78.06447243690491, 159 
83.93195986747742, 108 
85.02675104141235, 334 
86.98881483078003, 243 
88.13082337379456, 377 
89.08499145507812, 159 
90.9333987236023, 97 
91.61072635650635, 56 
92.11142611503601, 248 
93.39524149894714, 152 
94.8152813911438, 284 
97.13769936561584, 188 
98.3097186088562, 92 
99.36409258842468, 71 
99.86478471755981, 204 
100.36546516418457, 103 
100.86609673500061, 236 
101.3667950630188, 83 
101.86748099327087, 63 
102.41261267662048, 62 
103.24905371665955, 120 
103.74974846839905, 92 
104.25043296813965, 184 
104.99695420265198, 224 
106.88325047492981, 199 
107.38395428657532, 238 
108.82835268974304, 153 
109.67299294471741, 67 
110.91588854789734, 492 
111.72719097137451, 137 
113.28485655784607, 56 
114.28832793235779, 243 
115.49203634262085, 224 
117.9973692893982, 76 
118.72522521018982, 184 
119.97964096069336, 270 
121.14500761032104, 120 
124.44573974609375, 184 
125.3535943031311, 224 
125.8542799949646, 327 
126.35497403144836, 49 
128.8912136554718, 92 
129.39182472229004, 82 
130.24308562278748, 184 
131.21005082130432, 63 
134.87980914115906, 195 
136.21541810035706, 255 
138.86672115325928, 97 
139.36741709709167, 63 
139.86810421943665, 51 
140.36874508857727, 287 
140.86942791938782, 79 
141.5135622024536, 63 
144.48974680900574, 76 
145.08762454986572, 220 
147.20726537704468, 312 
148.89202046394348, 62 
149.53118228912354, 78 
152.14350199699402, 243 
152.64410877227783, 78 
153.53260350227356, 56 
154.03320956230164, 121 
157.60462260246277, 67 
159.046058177948, 71 
160.36136102676392, 76 
160.90354323387146, 89 
161.4042263031006, 121 
163.4982554912567, 63 
164.32614636421204, 394 
164.82683396339417, 145 
166.2591118812561, 70 
166.7597575187683, 134 
169.47594022750854, 60 
170.1845417022705, 57 
170.68507838249207, 57 
171.1857750415802, 51 
172.8797209262848, 67 
174.43006587028503, 60 
175.25156474113464, 108 
176.44028997421265, 195 
176.9409110546112, 79 
177.58120131492615, 115 
180.0985550880432, 63 
181.12556672096252, 192 
