# Calibration raw adc with signal threshold 18
25
19
71
39
57
Time [s], ADC 
0.09986710548400879, 99 
0.6006190776824951, 23 
1.1023333072662354, 24 
1.603910207748413, 28 
2.1056082248687744, 58 
2.606245279312134, 19 
3.1073572635650635, 31 
3.612746000289917, 17 
4.118042230606079, 39 
4.619689226150513, 28 
5.121195077896118, 19 
5.6228861808776855, 51 
6.124590158462524, 24 
6.626350164413452, 92 
7.128023147583008, 48 
7.629712104797363, 19 
8.131402015686035, 31 
8.633171319961548, 33 
9.13857102394104, 30 
9.640303134918213, 99 
10.1420259475708, 31 
10.643745183944702, 19 
11.145424127578735, 26 
11.647231101989746, 57 
12.148956298828125, 51 
12.654366970062256, 39 
13.15613317489624, 19 
13.657883167266846, 34 
14.159671068191528, 39 
14.6617431640625, 92 
15.163562059402466, 56 
15.665228128433228, 57 
16.16692018508911, 44 
16.670462369918823, 39 
17.172837257385254, 46 
17.673577308654785, 34 
18.17534327507019, 19 
18.677139282226562, 60 
19.1788113117218, 63 
19.67952609062195, 172 
20.181220054626465, 28 
20.682907104492188, 31 
21.184617280960083, 211 
21.69002413749695, 42 
22.19195008277893, 38 
22.693460941314697, 38 
23.194788217544556, 19 
23.69650626182556, 41 
24.19821000099182, 163 
24.699913024902344, 21 
25.201605081558228, 24 
25.703339099884033, 66 
26.206427097320557, 44 
26.70816206932068, 28 
27.209882259368896, 35 
27.711565017700195, 83 
28.214908123016357, 25 
28.716657161712646, 39 
29.21837019920349, 31 
29.720152139663696, 38 
30.221858024597168, 38 
30.723541021347046, 79 
31.227771282196045, 31 
31.72980308532715, 56 
32.23238396644592, 326 
32.73426008224487, 92 
33.23594331741333, 27 
33.741355180740356, 41 
34.24313020706177, 24 
34.74491906166077, 60 
35.24662399291992, 48 
35.74825596809387, 79 
36.249943017959595, 62 
36.75164318084717, 39 
37.25332021713257, 76 
37.755054235458374, 120 
38.256736040115356, 89 
38.75778412818909, 102 
39.25968098640442, 35 
39.761390209198, 120 
40.26309132575989, 61 
40.76479625701904, 18 
41.26649713516235, 76 
41.768261194229126, 147 
42.26993918418884, 31 
42.77119326591492, 18 
43.272884130477905, 71 
43.774577140808105, 19 
44.27638125419617, 227 
44.778115034103394, 25 
45.279818058013916, 50 
45.78151226043701, 48 
46.283292293548584, 34 
46.788687229156494, 46 
47.29044032096863, 44 
47.79213309288025, 25 
48.29384708404541, 71 
48.79560708999634, 25 
49.29728817939758, 44 
49.79899311065674, 48 
50.300575971603394, 57 
50.80230116844177, 46 
51.30402612686157, 17 
51.805933237075806, 30 
52.31136417388916, 63 
52.8128981590271, 48 
53.31827521324158, 29 
53.819995164871216, 17 
54.32170605659485, 31 
