# Calibration raw adc with signal threshold 50
AMPLITUDE, 0.02











AMPLITUDE, 0.03
60
56
57
60
56
56
57
56
57
57
AMPLITUDE, 0.04
97
93
96
96
99
94
96
96
96
97
AMPLITUDE, 0.05
143
143
145
147
143
143
152
147
146
143
AMPLITUDE, 0.060000000000000005
192
188
188
188
189
192
192
188
192
192
AMPLITUDE, 0.07
225
225
226
227
229
227
227
225
224
224
AMPLITUDE, 0.08
255
255
255
263
255
254
255
255
262
255
AMPLITUDE, 0.09
287
293
287
291
287
291
291
291
287
287
AMPLITUDE, 0.09999999999999999
316
316
316
312
312
312
316
318
312
312
AMPLITUDE, 0.10999999999999999
339
338
339
339
335
335
334
337
335
339
AMPLITUDE, 0.11999999999999998
358
359
359
359
359
359
357
357
359
355
AMPLITUDE, 0.12999999999999998
376
384
380
384
376
376
377
376
376
377
AMPLITUDE, 0.13999999999999999
399
391
391
391
396
391
398
398
391
396
AMPLITUDE, 0.15
414
415
419
409
419
409
414
419
415
415
AMPLITUDE, 0.16
430
433
428
432
423
423
432
430
419
432
AMPLITUDE, 0.17
441
448
449
448
451
440
441
444
440
448
AMPLITUDE, 0.18000000000000002
455
463
463
454
455
454
462
455
455
460
AMPLITUDE, 0.19000000000000003
472
476
478
472
472
467
472
472
467
466
AMPLITUDE, 0.20000000000000004
486
480
480
483
483
487
481
486
481
487
AMPLITUDE, 0.21000000000000005
492
487
485
492
492
483
492
487
483
492
AMPLITUDE, 0.22000000000000006
494
497
496
492
489
496
496
492
489
487
AMPLITUDE, 0.23000000000000007
498
496
504
504
497
499
504
496
499
504
AMPLITUDE, 0.24000000000000007
511
510
508
512
513
513
511
511
508
512
AMPLITUDE, 0.25000000000000006
517
527
515
515
521
514
524
521
526
521
AMPLITUDE, 0.26000000000000006
530
536
536
537
536
524
537
527
536
536
AMPLITUDE, 0.2700000000000001
543
543
540
542
542
543
540
536
542
536
AMPLITUDE, 0.2800000000000001
556
551
543
556
551
556
543
551
558
551
AMPLITUDE, 0.2900000000000001
560
562
558
568
553
568
556
560
558
568
AMPLITUDE, 0.3000000000000001
569
575
572
569
575
569
568
563
568
572
AMPLITUDE, 0.3100000000000001
583
591
575
590
579
582
590
585
583
583
AMPLITUDE, 0.3200000000000001
591
595
595
595
595
591
600
600
595
593
AMPLITUDE, 0.3300000000000001
600
600
604
604
608
608
604
604
611
604
AMPLITUDE, 0.34000000000000014
601
617
615
624
611
622
617
620
611
611
AMPLITUDE, 0.35000000000000014
632
624
626
620
632
624
624
620
622
627
AMPLITUDE, 0.36000000000000015
633
639
639
639
639
639
638
639
636
638
AMPLITUDE, 0.37000000000000016
647
647
647
652
639
639
639
652
639
652
AMPLITUDE, 0.38000000000000017
652
655
665
665
664
657
655
659
655
652
AMPLITUDE, 0.3900000000000002
671
675
675
671
671
675
664
671
671
675
AMPLITUDE, 0.4000000000000002
671
679
679
684
671
686
677
688
679
675
AMPLITUDE, 0.4100000000000002
688
688
689
679
679
696
688
679
688
689
AMPLITUDE, 0.4200000000000002
696
690
688
704
691
691
696
691
689
696
AMPLITUDE, 0.4300000000000002
48
704
691
707
704
704
697
48
696
705
AMPLITUDE, 0.4400000000000002
709
700
700
697
711
48
48
48
48
48
AMPLITUDE, 0.45000000000000023
48
48
704
709
710
716
713
718
48
48
AMPLITUDE, 0.46000000000000024
48
49
51
50
49
49
49
49
49
50
AMPLITUDE, 0.47000000000000025
