# Calibration raw adc with signal threshold 50
AMPLITUDE, 0.02











AMPLITUDE, 0.03










AMPLITUDE, 0.04
57
63
62
63
62
63
63
62
63
63
AMPLITUDE, 0.05
99
99
98
102
101
108
103
107
103
99
AMPLITUDE, 0.060000000000000005
133
140
138
135
143
142
135
143
140
152
AMPLITUDE, 0.07
188
192
181
192
185
199
193
199
202
195
AMPLITUDE, 0.08
217
217
226
218
221
231
231
236
243
248
AMPLITUDE, 0.09
287
284
281
275
275
284
295
291
295
291
AMPLITUDE, 0.09999999999999999
312
312
312
302
305
312
316
313
309
313
AMPLITUDE, 0.10999999999999999
339
344
345
334
339
344
345
345
339
339
AMPLITUDE, 0.11999999999999998
371
366
368
370
366
371
366
371
369
370
AMPLITUDE, 0.12999999999999998
391
396
387
387
391
393
391
393
393
391
AMPLITUDE, 0.13999999999999999
409
409
415
412
412
408
409
409
408
408
AMPLITUDE, 0.15
430
423
425
435
432
423
430
429
428
428
AMPLITUDE, 0.16
448
444
448
449
451
448
448
448
441
450
AMPLITUDE, 0.17
460
463
466
463
462
467
455
455
460
455
AMPLITUDE, 0.18000000000000002
480
473
476
476
482
473
481
480
474
472
AMPLITUDE, 0.19000000000000003
487
487
489
483
492
483
487
487
487
487
AMPLITUDE, 0.20000000000000004
499
498
506
494
504
504
496
504
497
504
AMPLITUDE, 0.21000000000000005
505
513
510
504
504
510
511
510
504
508
AMPLITUDE, 0.22000000000000006
513
517
508
510
504
511
508
513
515
514
AMPLITUDE, 0.23000000000000007
519
512
519
515
510
515
519
515
511
515
AMPLITUDE, 0.24000000000000007
536
527
525
531
527
519
529
525
519
524
AMPLITUDE, 0.25000000000000006
531
536
537
536
540
536
531
536
537
536
AMPLITUDE, 0.26000000000000006
547
543
549
551
547
543
547
551
543
543
AMPLITUDE, 0.2700000000000001
560
560
556
558
556
551
561
556
560
556
AMPLITUDE, 0.2800000000000001
568
560
569
570
568
568
568
568
568
574
AMPLITUDE, 0.2900000000000001
572
583
572
583
572
581
575
585
573
575
AMPLITUDE, 0.3000000000000001
591
583
588
591
585
582
595
588
583
583
AMPLITUDE, 0.3100000000000001
600
601
608
609
600
608
600
604
604
601
AMPLITUDE, 0.3200000000000001
608
604
610
620
608
620
615
615
619
620
AMPLITUDE, 0.3300000000000001
622
615
617
627
625
627
620
627
625
620
AMPLITUDE, 0.34000000000000014
629
627
639
639
636
627
633
639
634
632
AMPLITUDE, 0.35000000000000014
639
639
639
647
647
647
652
639
647
639
AMPLITUDE, 0.36000000000000015
647
652
649
664
653
655
655
655
655
655
AMPLITUDE, 0.37000000000000016
671
669
664
659
671
671
671
659
671
668
AMPLITUDE, 0.38000000000000017
671
675
679
681
679
681
668
675
675
675
AMPLITUDE, 0.3900000000000002
686
686
684
679
696
689
696
691
691
688
AMPLITUDE, 0.4000000000000002
700
33
696
704
688
697
696
697
704
704
AMPLITUDE, 0.4100000000000002
706
700
711
704
710
707
700
710
704
705
AMPLITUDE, 0.4200000000000002
718
704
718
711
704
707
711
704
719
704
AMPLITUDE, 0.4300000000000002
716
723
713
711
728
716
716
719
719
722
AMPLITUDE, 0.4400000000000002
723
733
730
718
719
719
716
728
723
719
AMPLITUDE, 0.45000000000000023
729
723
723
723
729
737
732
723
719
728
AMPLITUDE, 0.46000000000000024
743
734
728
729
728
736
728
733
732
739
AMPLITUDE, 0.47000000000000025
742
743
736
743
743
743
743
743
736
738
AMPLITUDE, 0.48000000000000026
748
748
752
741
743
748
752
738
745
750
AMPLITUDE, 0.49000000000000027
755
748
745
743
743
736
750
760
752
755
AMPLITUDE, 0.5000000000000002
748
747
760
752
768
768
743
760
760
768
