# Calibration raw adc with signal threshold 50
Time [s], ADC 
0.43225789070129395, 152 
2.322913646697998, 159 
3.2391726970672607, 97 
3.7398600578308105, 167 
4.240284204483032, 185 
4.740888833999634, 451 
9.06818675994873, 63 
9.568877458572388, 83 
10.069578647613525, 254 
10.570270538330078, 281 
11.070943355560303, 60 
11.571635246276855, 51 
12.072265625, 319 
14.802597045898438, 463 
15.303272724151611, 127 
15.803937196731567, 156 
16.304295778274536, 49 
16.80491852760315, 307 
17.496469497680664, 124 
18.30956768989563, 280 
19.407339334487915, 220 
20.35021162033081, 166 
21.25296139717102, 166 
21.7534236907959, 127 
22.25353217124939, 112 
22.75402545928955, 334 
24.84420371055603, 134 
25.79062032699585, 304 
26.614930152893066, 188 
27.870807886123657, 51 
28.923776149749756, 57 
31.049999952316284, 79 
31.718725442886353, 49 
40.14178133010864, 255 
41.07471013069153, 51 
42.44007754325867, 92 
43.33859157562256, 184 
43.894583225250244, 220 
45.27355670928955, 334 
49.50240468978882, 159 
50.32980918884277, 455 
53.03002953529358, 50 
53.5307240486145, 167 
57.14520859718323, 92 
57.645906925201416, 188 
59.21566128730774, 384 
59.748536586761475, 67 
62.381959676742554, 67 
64.17858839035034, 99 
64.79474782943726, 231 
65.43268251419067, 291 
66.40981221199036, 224 
67.27667498588562, 96 
67.77731776237488, 240 
68.27800440788269, 206 
68.77868890762329, 179 
69.27920484542847, 143 
72.8548903465271, 112 
73.35526776313782, 56 
74.54598426818848, 69 
75.04640293121338, 127 
75.54700684547424, 162 
76.04740500450134, 120 
76.5479781627655, 172 
77.67399644851685, 270 
79.50002813339233, 255 
80.76698064804077, 284 
82.06456208229065, 56 
82.56476020812988, 167 
84.37566375732422, 126 
85.48304462432861, 108 
87.23939275741577, 376 
88.33985805511475, 73 
89.97389197349548, 211 
91.10334205627441, 344 
94.6513741016388, 163 
95.30054235458374, 359 
96.31462216377258, 163 
96.86826801300049, 220 
97.71481156349182, 63 
98.21550607681274, 49 
100.31096458435059, 112 
101.47820210456848, 62 
102.55015587806702, 83 
106.46970963478088, 263 
106.97036051750183, 103 
108.90907740592957, 124 
109.40977168083191, 291 
109.910400390625, 92 
111.64292120933533, 152 
112.14361238479614, 489 
113.77955961227417, 195 
115.4761393070221, 384 
116.6280345916748, 225 
117.21866536140442, 305 
117.96895241737366, 316 
121.5429699420929, 56 
123.36832118034363, 179 
124.01024293899536, 103 
124.51086974143982, 280 
126.51854586601257, 81 
129.24921870231628, 92 
131.9679570198059, 56 
134.37971782684326, 226 
136.87671184539795, 291 
137.3774015903473, 114 
138.59455943107605, 121 
140.06589078903198, 575 
141.9805507659912, 195 
142.48116278648376, 313 
142.9818513393402, 76 
143.83014106750488, 124 
144.33075642585754, 62 
144.981059551239, 115 
148.38134026527405, 71 
150.40939497947693, 88 
151.89259958267212, 184 
152.3932499885559, 217 
152.89385795593262, 99 
153.39456129074097, 76 
155.12497544288635, 255 
157.13265657424927, 57 
160.32348799705505, 65 
160.82418012619019, 220 
162.2821786403656, 192 
162.7828724384308, 97 
163.28356671333313, 152 
169.00262570381165, 286 
170.482750415802, 227 
170.98343920707703, 553 
171.48417258262634, 210 
174.56381726264954, 96 
175.06450366973877, 304 
175.93508100509644, 103 
176.43577432632446, 135 
178.64618587493896, 49 
179.1739239692688, 476 
179.67426371574402, 510 
180.7726228237152, 62 
181.34356880187988, 135 
182.7702558040619, 224 
184.67344117164612, 51 
185.17695689201355, 195 
185.9723596572876, 414 
188.11699414253235, 114 
188.7685866355896, 97 
191.4332616329193, 88 
191.9339520931244, 271 
193.9169521331787, 76 
194.4175670146942, 147 
194.91821718215942, 318 
195.41890668869019, 140 
197.79098391532898, 504 
198.3158712387085, 455 
199.96754550933838, 364 
201.2430078983307, 398 
202.0518479347229, 79 
203.42936301231384, 184 
203.93006420135498, 115 
205.83670806884766, 371 
208.5980396270752, 167 
209.09870028495789, 67 
210.73925805091858, 527 
211.49758005142212, 137 
213.50155997276306, 127 
217.61729383468628, 280 
221.37193846702576, 216 
223.83460235595703, 295 
225.66925382614136, 307 
226.16993975639343, 49 
227.04009103775024, 206 
227.54040431976318, 51 
228.06223607063293, 92 
228.73577737808228, 262 
229.58883786201477, 79 
230.08926391601562, 89 
230.5897798538208, 207 
231.09024691581726, 51 
232.20980167388916, 127 
233.68452978134155, 271 
237.87117862701416, 316 
241.79585099220276, 167 
243.16406846046448, 61 
243.66477060317993, 368 
248.13332653045654, 67 
248.63402247428894, 113 
250.2319507598877, 56 
250.7326319217682, 60 
251.23327016830444, 216 
252.54721069335938, 255 
253.0478913784027, 241 
253.54857110977173, 209 
254.8250081539154, 167 
255.8243408203125, 51 
256.32497096061707, 63 
257.7771553993225, 281 
258.27784490585327, 537 
258.7785246372223, 73 
259.5214533805847, 135 
260.0220694541931, 300 
260.52275252342224, 224 
261.02344393730164, 103 
261.5240604877472, 207 
262.0247507095337, 70 
262.5253539085388, 103 
263.02601289749146, 158 
263.5266942977905, 115 
264.0272946357727, 75 
265.28930711746216, 241 
266.52330565452576, 281 
267.02394914627075, 216 
267.5246455669403, 184 
268.4116015434265, 352 
269.2732746601105, 217 
271.56572580337524, 135 
273.1962890625, 60 
274.2681784629822, 88 
275.89521741867065, 135 
277.2938868999481, 327 
280.3649523258209, 179 
282.32715940475464, 248 
282.82736825942993, 123 
283.3279845714569, 63 
283.82834553718567, 71 
284.3299949169159, 124 
287.35880613327026, 312 
287.8594915866852, 163 
288.3602135181427, 97 
292.85557675361633, 217 
293.35620760917664, 211 
294.05206966400146, 121 
297.0882306098938, 185 
298.14024209976196, 63 
298.811354637146, 51 
299.6536741256714, 127 
302.4381787776947, 211 
305.6365530490875, 499 
306.2620801925659, 50 
307.6296501159668, 179 
309.0325539112091, 71 
310.18002343177795, 70 
310.68064522743225, 80 
313.18355226516724, 275 
313.70760560035706, 231 
314.2082703113556, 241 
316.47210574150085, 163 
320.0609576702118, 63 
320.56164932250977, 195 
323.579886674881, 71 
324.316326379776, 56 
324.81697058677673, 57 
325.3176312446594, 115 
326.43534898757935, 312 
326.9360430240631, 50 
327.4367399215698, 271 
329.59029245376587, 83 
330.37614130973816, 92 
330.8768346309662, 185 
333.19400787353516, 252 
333.69470596313477, 88 
334.89564323425293, 291 
335.5188524723053, 281 
336.0195412635803, 63 
336.52023005485535, 153 
337.13514137268066, 120 
338.2647159099579, 227 
341.8357722759247, 120 
342.7030715942383, 280 
343.2033965587616, 179 
343.9067795276642, 135 
345.00283646583557, 103 
345.84433007240295, 88 
347.5571665763855, 83 
348.2185082435608, 112 
349.8664312362671, 192 
352.8875775337219, 121 
354.57293581962585, 280 
357.5392498970032, 263 
358.4431447982788, 69 
360.82736468315125, 83 
361.3280646800995, 112 
362.7740180492401, 167 
363.50599694252014, 71 
364.0195550918579, 142 
364.9999248981476, 63 
365.50061988830566, 56 
366.9459698200226, 57 
367.4466574192047, 63 
367.94734835624695, 92 
368.4480414390564, 67 
368.9486417770386, 56 
369.44932293891907, 92 
369.9500072002411, 56 
370.45062232017517, 69 
372.6921238899231, 83 
374.5789797306061, 249 
376.1950693130493, 71 
377.69066977500916, 81 
378.1911461353302, 419 
378.88157773017883, 275 
379.3822183609009, 71 
