# Calibration raw adc with signal threshold 50
241
92
76
93
66
Time [s], ADC 
1.0248661041259766, 99 
5.284739255905151, 71 
7.934384107589722, 209 
9.070673704147339, 60 
12.507718324661255, 88 
16.02546000480652, 199 
20.217729568481445, 63 
21.564093112945557, 255 
23.95407748222351, 97 
24.81028413772583, 110 
30.419936895370483, 88 
30.920574188232422, 60 
32.02066206932068, 188 
33.98076295852661, 248 
35.852577447891235, 465 
38.696197509765625, 83 
39.84960913658142, 71 
40.58276295661926, 240 
46.69239687919617, 307 
57.9065306186676, 79 
58.407121419906616, 112 
63.60204243659973, 92 
65.2645308971405, 56 
67.59585189819336, 83 
75.9044680595398, 76 
76.40516352653503, 76 
76.90584802627563, 55 
78.76341676712036, 71 
79.44736194610596, 88 
84.1822018623352, 98 
84.68250179290771, 171 
88.93513894081116, 62 
90.26554822921753, 167 
96.48602390289307, 92 
101.99332928657532, 127 
103.22412395477295, 79 
107.8297061920166, 60 
110.74783706665039, 76 
113.80483031272888, 231 
116.84896540641785, 97 
121.37739157676697, 83 
122.31846761703491, 96 
132.50511384010315, 159 
133.75148844718933, 83 
137.25074863433838, 366 
146.1752541065216, 197 
147.23698258399963, 184 
149.04519629478455, 88 
155.00244450569153, 56 
155.50257420539856, 76 
156.00318503379822, 67 
156.5035617351532, 352 
160.19426608085632, 56 
164.24351501464844, 102 
165.55091047286987, 56 
167.8958034515381, 63 
173.16812348365784, 389 
179.52200889587402, 83 
181.03515911102295, 172 
183.53518199920654, 167 
184.42466711997986, 58 
185.93144607543945, 103 
189.427250623703, 62 
194.81807494163513, 109 
197.49485397338867, 327 
199.66971683502197, 480 
200.80564069747925, 352 
205.01972460746765, 51 
215.4738848209381, 67 
219.46870946884155, 65 
223.254376411438, 78 
225.70843505859375, 97 
228.72655248641968, 67 
230.27551245689392, 135 
231.2933964729309, 211 
233.08859634399414, 275 
234.71652817726135, 206 
238.22741317749023, 82 
240.6443531513214, 71 
241.16673111915588, 409 
243.52925491333008, 73 
245.45820021629333, 73 
246.71792697906494, 327 
250.19350051879883, 451 
253.89234685897827, 79 
258.97357726097107, 88 
259.7724652290344, 73 
261.4760947227478, 102 
265.0651330947876, 255 
265.93155908584595, 51 
266.4321701526642, 76 
267.2837390899658, 105 
270.27841305732727, 60 
273.9424910545349, 83 
282.06037306785583, 158 
284.12979769706726, 71 
288.561585187912, 185 
290.05836272239685, 103 
291.1099672317505, 51 
291.69512724876404, 99 
292.5314447879791, 224 
299.72601795196533, 65 
300.22643971443176, 89 
301.58633613586426, 135 
303.190062046051, 63 
303.6904528141022, 51 
305.77254700660706, 131 
306.2731964588165, 167 
306.841285943985, 63 
308.33807945251465, 127 
309.70290994644165, 269 
313.4677290916443, 90 
314.034508228302, 220 
315.0338399410248, 62 
316.0134651660919, 519 
317.504834651947, 127 
318.00543999671936, 71 
318.81906366348267, 96 
323.6135070323944, 62 
325.2580235004425, 89 
325.75846099853516, 179 
326.55291867256165, 71 
328.6745057106018, 135 
332.14715027809143, 88 
333.19596123695374, 103 
334.18934059143066, 71 
336.8384699821472, 56 
338.0281255245209, 255 
341.51342821121216, 62 
352.2530961036682, 51 
356.6061124801636, 56 
358.7674560546875, 319 
360.6432452201843, 169 
363.7358977794647, 71 
370.0396227836609, 167 
371.302992105484, 487 
373.4434711933136, 79 
373.9441611766815, 409 
375.7172133922577, 60 
376.2178237438202, 96 
381.08912324905396, 50 
