# Calibration raw adc with signal threshold 18
94
249
71
115
89
Time [s], ADC 
0.10108709335327148, 110 
0.6017169952392578, 135 
1.1061170101165771, 153 
1.6077280044555664, 152 
2.109391927719116, 197 
2.6101279258728027, 112 
3.110630989074707, 103 
3.6140689849853516, 127 
4.114668846130371, 103 
4.61618709564209, 319 
5.1200621128082275, 172 
5.621170997619629, 117 
6.125269889831543, 193 
6.628591060638428, 63 
7.130321979522705, 355 
7.630942106246948, 179 
8.131978988647461, 71 
8.633933067321777, 152 
9.135809898376465, 169 
9.637382984161377, 140 
10.13913893699646, 83 
10.640832901000977, 143 
11.14265513420105, 163 
11.644345998764038, 83 
12.146240949630737, 92 
12.647978782653809, 172 
13.14976978302002, 115 
13.651454210281372, 195 
14.153199911117554, 124 
14.655118942260742, 127 
15.157000064849854, 147 
15.658740997314453, 92 
16.160583019256592, 156 
16.662238121032715, 79 
17.164011001586914, 50 
17.665700912475586, 188 
18.167435884475708, 159 
18.669215202331543, 222 
19.171017169952393, 134 
19.672714948654175, 255 
20.174417972564697, 153 
20.676281929016113, 70 
21.178057193756104, 216 
21.679821014404297, 211 
22.181591987609863, 153 
22.68338179588318, 188 
23.185204029083252, 92 
23.687010049819946, 97 
24.188764095306396, 158 
24.690492153167725, 313 
25.192394971847534, 216 
25.6941819190979, 238 
26.19586706161499, 79 
26.69662880897522, 96 
27.19851517677307, 76 
27.70020604133606, 140 
28.20134997367859, 131 
28.702804803848267, 134 
29.204646110534668, 99 
29.707993030548096, 152 
30.209983110427856, 163 
30.711663007736206, 79 
31.213428020477295, 135 
31.715117931365967, 88 
32.216835021972656, 198 
32.718626976013184, 60 
33.220330238342285, 108 
33.72253608703613, 127 
34.22434711456299, 115 
34.72859191894531, 127 
35.23038291931152, 140 
35.732089042663574, 146 
36.23380899429321, 159 
36.735507011413574, 89 
37.237228870391846, 145 
37.74170994758606, 120 
38.24344301223755, 197 
38.74431300163269, 152 
39.246004819869995, 127 
39.7477490901947, 172 
40.249483823776245, 230 
40.75120306015015, 159 
41.25293779373169, 115 
41.75465512275696, 332 
42.25635504722595, 120 
42.758081912994385, 226 
43.25978112220764, 131 
43.76146388053894, 99 
44.26319909095764, 120 
44.764896869659424, 145 
45.2666540145874, 135 
45.766993045806885, 241 
46.2688422203064, 231 
46.770578145980835, 143 
47.27248287200928, 179 
47.77423977851868, 152 
48.27607488632202, 96 
48.78148293495178, 206 
49.28323793411255, 76 
49.78507399559021, 236 
50.28669500350952, 253 
50.78846597671509, 195 
51.29028010368347, 135 
51.792009115219116, 167 
52.29388499259949, 156 
52.79564881324768, 176 
53.29734015464783, 163 
53.799071073532104, 287 
54.300830125808716, 115 
54.80268883705139, 176 
55.30446100234985, 217 
55.80623698234558, 97 
56.30806112289429, 169 
56.81017303466797, 78 
57.311506032943726, 185 
57.81322622299194, 204 
58.31448483467102, 127 
58.81623315811157, 89 
59.318126916885376, 82 
59.81989789009094, 199 
60.321715116500854, 110 
60.82343006134033, 102 
61.325252056121826, 101 
61.82708287239075, 79 
62.33040809631348, 97 
62.83174204826355, 295 
63.33370518684387, 167 
63.835407972335815, 127 
64.33726406097412, 143 
64.8423798084259, 103 
65.3441150188446, 126 
65.84584784507751, 83 
66.34763097763062, 101 
66.84943985939026, 204 
67.35134983062744, 82 
67.85315299034119, 183 
