# Calibration raw adc with signal threshold 50
AMPLITUDE, 0.02


61
60
62
60
62
60
60
60
57
AMPLITUDE, 0.03
147
152
152
147
152
152
153
152
153
153
AMPLITUDE, 0.04
226
224
230
227
225
227
224
226
225
227
AMPLITUDE, 0.05
281
286
284
286
287
287
287
287
281
281
AMPLITUDE, 0.060000000000000005
332
335
335
335
335
329
330
332
330
327
AMPLITUDE, 0.07
384
371
371
371
376
377
384
377
384
384
AMPLITUDE, 0.08
399
409
408
412
412
415
408
408
408
409
AMPLITUDE, 0.09
448
444
448
448
435
440
444
444
448
448
AMPLITUDE, 0.09999999999999999
476
467
472
472
472
472
473
473
472
463
AMPLITUDE, 0.10999999999999999
487
487
487
492
496
496
496
496
497
487
AMPLITUDE, 0.11999999999999998
504
504
504
508
505
497
497
504
504
504
AMPLITUDE, 0.12999999999999998
526
515
515
508
519
518
519
521
524
521
AMPLITUDE, 0.13999999999999999
536
537
537
536
542
542
543
543
547
543
AMPLITUDE, 0.15
556
560
560
562
561
568
568
568
560
560
AMPLITUDE, 0.16
583
588
588
588
575
591
579
591
583
583
AMPLITUDE, 0.17
611
608
609
611
601
600
600
604
604
604
AMPLITUDE, 0.18000000000000002
632
632
622
633
620
624
624
625
624
627
AMPLITUDE, 0.19000000000000003
649
652
654
639
639
639
639
647
647
647
AMPLITUDE, 0.20000000000000004
671
659
664
664
668
665
670
668
670
671
AMPLITUDE, 0.21000000000000005
696
684
686
689
688
691
689
691
696
696
AMPLITUDE, 0.22000000000000006
696
697
696
700
697
704
704
707
707
691
AMPLITUDE, 0.23000000000000007
704
710
704
707
707
711
709
711
711
704
AMPLITUDE, 0.24000000000000007
729
711
732
716
718
716
723
719
719
719
AMPLITUDE, 0.25000000000000006
736
738
723
723
728
723
729
728
736
736
AMPLITUDE, 0.26000000000000006
743
752
752
732
739
736
737
743
743
743
AMPLITUDE, 0.2700000000000001
743
743
748
743
745
743
752
748
752
752
AMPLITUDE, 0.2800000000000001
768
768
752
755
754
755
760
755
768
760
AMPLITUDE, 0.2900000000000001
774
775
773
760
768
768
768
771
769
775
AMPLITUDE, 0.3000000000000001
778
768
783
768
768
768
771
773
771
777
AMPLITUDE, 0.3100000000000001
786
792
775
777
780
777
782
782
783
787
AMPLITUDE, 0.3200000000000001
798
780
780
783
783
783
785
792
792
796
AMPLITUDE, 0.3300000000000001
799
799
799
787
787
787
786
792
792
798
