# Calibration raw adc with signal threshold 60
AMPLITUDE, 0.05

115
115
113
114
113
112
112
112
112
115
AMPLITUDE, 0.060000000000000005
167
167
167
167
167
172
167
167
167
167
AMPLITUDE, 0.07
207
204
206
207
206
207
204
207
207
207
AMPLITUDE, 0.08
243
248
241
240
243
242
243
243
240
243
AMPLITUDE, 0.09
271
275
280
280
280
280
271
280
274
280
AMPLITUDE, 0.09999999999999999
304
305
302
302
300
304
304
305
302
300
AMPLITUDE, 0.10999999999999999
323
327
327
326
332
327
329
327
327
332
AMPLITUDE, 0.11999999999999998
348
352
353
348
348
348
352
355
353
348
AMPLITUDE, 0.12999999999999998
369
376
371
376
369
369
377
371
371
376
AMPLITUDE, 0.13999999999999999
396
396
390
396
396
396
391
399
398
396
AMPLITUDE, 0.15
408
412
399
408
408
415
415
412
408
412
AMPLITUDE, 0.16
425
428
423
432
423
432
423
432
428
423
AMPLITUDE, 0.17
441
440
448
448
444
440
440
448
440
448
AMPLITUDE, 0.18000000000000002
454
455
455
451
455
463
455
460
463
463
AMPLITUDE, 0.19000000000000003
472
467
472
473
476
467
465
472
467
472
AMPLITUDE, 0.20000000000000004
483
489
483
480
480
487
481
487
483
483
AMPLITUDE, 0.21000000000000005
499
499
496
497
496
498
499
496
487
496
AMPLITUDE, 0.22000000000000006
499
496
499
499
496
504
505
496
494
496
AMPLITUDE, 0.23000000000000007
505
504
508
512
504
512
515
504
508
505
AMPLITUDE, 0.24000000000000007
524
513
519
524
515
524
515
512
515
512
AMPLITUDE, 0.25000000000000006
527
524
531
526
531
527
536
527
527
536
AMPLITUDE, 0.26000000000000006
536
537
543
543
537
543
536
536
543
542
AMPLITUDE, 0.2700000000000001
551
547
543
543
558
556
547
551
543
551
AMPLITUDE, 0.2800000000000001
560
556
563
563
560
569
553
560
568
563
AMPLITUDE, 0.2900000000000001
572
574
575
572
575
572
568
575
575
575
AMPLITUDE, 0.3000000000000001
575
583
588
575
579
575
575
575
583
579
AMPLITUDE, 0.3100000000000001
591
600
595
591
600
593
600
604
595
604
AMPLITUDE, 0.3200000000000001
608
609
608
614
608
601
611
600
608
601
AMPLITUDE, 0.3300000000000001
624
611
614
620
615
614
624
620
611
611
AMPLITUDE, 0.34000000000000014
632
627
636
632
627
632
632
624
632
627
AMPLITUDE, 0.35000000000000014
639
639
639
636
639
639
643
639
639
639
AMPLITUDE, 0.36000000000000015
647
647
655
639
646
645
647
639
647
639
AMPLITUDE, 0.37000000000000016
659
655
655
655
655
664
668
659
655
664
AMPLITUDE, 0.38000000000000017
671
679
679
671
674
671
664
668
665
671
AMPLITUDE, 0.3900000000000002
689
684
679
684
684
675
679
679
686
679
AMPLITUDE, 0.4000000000000002
696
696
700
700
691
690
696
696
696
688
AMPLITUDE, 0.4100000000000002
705
696
704
704
696
704
704
700
704
704
AMPLITUDE, 0.4200000000000002
716
704
716
716
704
711
704
704
705
711
AMPLITUDE, 0.4300000000000002
707
707
713
707
711
723
711
719
723
719
AMPLITUDE, 0.4400000000000002
728
716
719
719
728
716
716
728
719
728
AMPLITUDE, 0.45000000000000023
722
728
728
736
719
723
723
718
732
732
AMPLITUDE, 0.46000000000000024
736
728
737
729
728
736
736
728
732
739
AMPLITUDE, 0.47000000000000025
728
743
736
736
729
728
743
745
736
743
AMPLITUDE, 0.48000000000000026
736
743
737
743
739
739
736
736
734
736
AMPLITUDE, 0.49000000000000027
753
752
741
748
750
739
753
737
755
743
AMPLITUDE, 0.5000000000000002
752
748
750
752
752
748
743
748
760
743
AMPLITUDE, 0.5100000000000002
755
760
750
760
748
748
748
752
760
768
AMPLITUDE, 0.5200000000000002
755
753
760
768
755
768
768
752
768
752
AMPLITUDE, 0.5300000000000002
768
768
760
771
768
760
760
771
768
768
AMPLITUDE, 0.5400000000000003
773
768
771
773
768
768
775
773
768
760
AMPLITUDE, 0.5500000000000003
782
771
768
768
768
768
769
775
771
768
AMPLITUDE, 0.5600000000000003
755
775
771
773
768
783
769
780
780
780
AMPLITUDE, 0.5700000000000003
780
775
783
783
780
775
782
775
787
792
AMPLITUDE, 0.5800000000000003
780
792
782
783
783
775
783
775
783
793
AMPLITUDE, 0.5900000000000003
782
783
786
792
780
780
783
783
792
787
AMPLITUDE, 0.6000000000000003
785
796
775
783
799
792
787
799
787
796
AMPLITUDE, 0.6100000000000003
798
792
796
803
796
792
796
803
792
793
AMPLITUDE, 0.6200000000000003
803
798
793
803
807
806
798
792
807
792
AMPLITUDE, 0.6300000000000003
806
799
812
807
793
792
799
799
792
792
AMPLITUDE, 0.6400000000000003
807
807
799
796
807
799
807
807
816
807
AMPLITUDE, 0.6500000000000004
799
803
812
809
803
801
809
807
807
807
AMPLITUDE, 0.6600000000000004
809
807
816
812
817
814
824
807
803
803
AMPLITUDE, 0.6700000000000004
824
824
824
807
806
824
825
819
816
809
AMPLITUDE, 0.6800000000000004
816
817
812
819
816
819
824
819
816
816
AMPLITUDE, 0.6900000000000004
831
824
816
825
817
817
819
824
819
819
AMPLITUDE, 0.7000000000000004
831
824
828
824
824
824
819
819
825
824
AMPLITUDE, 0.7100000000000004
828
828
824
828
824
824
824
828
837
831
AMPLITUDE, 0.7200000000000004
825
839
838
837
825
839
824
825
824
831
AMPLITUDE, 0.7300000000000004
831
831
839
831
844
839
839
844
844
839
AMPLITUDE, 0.7400000000000004
828
841
838
844
844
831
847
831
831
828
AMPLITUDE, 0.7500000000000004
837
831
846
844
846
839
840
851
830
847
AMPLITUDE, 0.7600000000000005
847
847
851
831
846
839
839
851
835
847
AMPLITUDE, 0.7700000000000005
839
847
856
856
846
851
856
856
847
839
AMPLITUDE, 0.7800000000000005
847
851
856
857
841
860
841
856
860
844
AMPLITUDE, 0.7900000000000005
860
857
857
857
851
844
846
851
844
847
AMPLITUDE, 0.8000000000000005
856
856
864
864
864
860
857
847
847
851
AMPLITUDE, 0.8100000000000005
856
867
864
864
851
865
847
847
865
864
AMPLITUDE, 0.8200000000000005
856
856
857
857
851
864
867
866
849
856
AMPLITUDE, 0.8300000000000005
856
865
851
867
870
867
871
851
870
864
AMPLITUDE, 0.8400000000000005
873
865
864
864
856
867
856
860
860
857
AMPLITUDE, 0.8500000000000005
865
871
867
862
871
870
860
876
870
873
AMPLITUDE, 0.8600000000000005
880
871
873
867
876
880
864
876
870
870
AMPLITUDE, 0.8700000000000006
881
869
869
876
864
867
862
867
881
880
AMPLITUDE, 0.8800000000000006
