# Calibration raw adc with signal threshold 50
AMPLITUDE, 0.02











AMPLITUDE, 0.03
63
63
63
63
63
63
62
63
62
63
AMPLITUDE, 0.04
103
103
99
103
101
102
97
99
102
99
AMPLITUDE, 0.05
147
145
147
145
146
147
135
152
152
143
AMPLITUDE, 0.060000000000000005
195
195
193
193
192
193
195
192
195
192
AMPLITUDE, 0.07
231
231
233
231
236
231
231
236
233
240
AMPLITUDE, 0.08
270
271
271
268
271
268
271
271
268
268
AMPLITUDE, 0.09
304
305
305
305
304
305
300
300
300
300
AMPLITUDE, 0.09999999999999999
327
329
334
323
319
323
332
327
327
327
AMPLITUDE, 0.10999999999999999
354
352
352
353
352
348
355
352
355
352
AMPLITUDE, 0.11999999999999998
371
377
376
376
380
384
384
376
376
376
AMPLITUDE, 0.12999999999999998
393
399
391
391
399
399
396
399
399
396
AMPLITUDE, 0.13999999999999999
423
419
419
415
415
419
415
423
415
414
AMPLITUDE, 0.15
440
435
440
440
440
433
433
432
440
432
AMPLITUDE, 0.16
449
451
448
455
457
455
448
455
455
451
AMPLITUDE, 0.17
472
467
472
472
466
472
467
465
472
467
AMPLITUDE, 0.18000000000000002
492
487
482
492
492
492
489
487
492
487
AMPLITUDE, 0.19000000000000003
498
504
496
497
504
504
497
496
499
497
AMPLITUDE, 0.20000000000000004
519
513
518
505
511
514
515
511
510
510
AMPLITUDE, 0.21000000000000005
527
524
527
519
526
531
519
524
524
521
AMPLITUDE, 0.22000000000000006
530
524
527
526
536
531
524
531
521
524
AMPLITUDE, 0.23000000000000007
529
531
527
536
536
536
531
536
527
540
AMPLITUDE, 0.24000000000000007
543
540
547
543
550
540
543
537
543
543
AMPLITUDE, 0.25000000000000006
549
551
551
560
551
558
556
560
558
556
AMPLITUDE, 0.26000000000000006
572
572
568
560
563
568
561
569
568
563
AMPLITUDE, 0.2700000000000001
572
575
572
575
575
575
575
583
574
575
AMPLITUDE, 0.2800000000000001
583
579
583
588
591
590
583
585
591
582
AMPLITUDE, 0.2900000000000001
590
595
591
600
595
600
591
594
604
590
AMPLITUDE, 0.3000000000000001
608
609
608
606
613
604
606
601
608
604
AMPLITUDE, 0.3100000000000001
624
620
615
617
624
620
625
627
615
615
AMPLITUDE, 0.3200000000000001
639
627
627
638
632
638
632
625
633
636
AMPLITUDE, 0.3300000000000001
647
639
639
639
646
647
639
652
647
639
AMPLITUDE, 0.34000000000000014
655
665
655
664
664
652
647
652
652
659
AMPLITUDE, 0.35000000000000014
668
664
671
670
659
659
665
659
664
671
AMPLITUDE, 0.36000000000000015
679
671
675
678
675
671
671
684
677
688
AMPLITUDE, 0.37000000000000016
696
688
696
681
696
696
688
684
684
688
AMPLITUDE, 0.38000000000000017
707
696
696
711
696
704
707
696
704
704
AMPLITUDE, 0.3900000000000002
718
711
709
707
719
719
716
719
48
711
AMPLITUDE, 0.4000000000000002
732
48
48
719
48
48
719
716
719
719
AMPLITUDE, 0.4100000000000002
49
48
48
49
48
48
49
49
48
48
AMPLITUDE, 0.4200000000000002
49
49
48
49
742
49
48
49
49
49
AMPLITUDE, 0.4300000000000002
49
50
49
50
49
50
50
51
49
49
AMPLITUDE, 0.4400000000000002
51
51
51
50
56
51
51
51
56
51
AMPLITUDE, 0.45000000000000023
50
50
51
51
51
51
51
51
51
51
AMPLITUDE, 0.46000000000000024
50
51
51
51
51
51
50
51
51
51
AMPLITUDE, 0.47000000000000025
49
50
50
51
56
51
51
51
51
51
AMPLITUDE, 0.48000000000000026
51
56
51
56
51
56
51
56
56
56
AMPLITUDE, 0.49000000000000027
51
56
56
56
56
56
56
56
51
56
AMPLITUDE, 0.5000000000000002
51
56
56
56
56
56
56
56
57
56
AMPLITUDE, 0.5100000000000002
51
56
56
56
57
56
56
57
57
57
AMPLITUDE, 0.5200000000000002
51
57
57
60
60
60
57
60
57
57
AMPLITUDE, 0.5300000000000002
51
56
56
56
60
57
60
56
56
56
AMPLITUDE, 0.5400000000000003
56
56
60
57
60
57
57
62
60
60
AMPLITUDE, 0.5500000000000003
56
60
57
60
60
62
62
62
60
60
AMPLITUDE, 0.5600000000000003
56
62
60
60
61
62
62
57
60
60
AMPLITUDE, 0.5700000000000003
56
63
60
60
63
62
63
62
63
63
AMPLITUDE, 0.5800000000000003
60
63
63
63
62
63
63
63
63
63
AMPLITUDE, 0.5900000000000003
56
62
62
61
63
62
63
63
63
63
AMPLITUDE, 0.6000000000000003
60
63
63
63
63
63
63
63
63
63
