167
60
98
56
414
143
Time [s], ADC 
1.2636184692382812e-05, 67 
1.3255572319030762, 9# Calibration raw adc with signal threshold 50 
1.8262710571289062, 62 
2.326964855194092, 63 
2.8276541233062744, 70 
3.3283424377441406, 60 
3.8289482593536377, 81 
4.329545259475708, 70 
4.830132007598877, 71 
5.330429315567017, 188 
5.831120252609253, 110 
6.3314127922058105, 78 
6.832099676132202, 85 
7.332361698150635, 62 
7.832998991012573, 56 
8.333335638046265, 63 
8.834021091461182, 60 
9.334326267242432, 60 
9.835012435913086, 97 
10.335326671600342, 83 
10.836013793945312, 124 
11.336696147918701, 71 
11.837299108505249, 51 
12.337984800338745, 57 
12.838332176208496, 88 
13.339020490646362, 60 
13.839702844619751, 57 
14.340296506881714, 49 
14.840987205505371, 188 
15.341678619384766, 56 
15.842318058013916, 71 
16.343010663986206, 101 
16.843656301498413, 56 
17.344285011291504, 56 
17.844988107681274, 89 
18.34563899040222, 62 
18.846345901489258, 62 
19.347029447555542, 99 
19.84744358062744, 88 
20.348096132278442, 120 
20.84840703010559, 49 
21.34906554222107, 63 
21.84942078590393, 78 
22.350050449371338, 92 
22.850419282913208, 63 
23.351033926010132, 103 
23.851420640945435, 121 
24.352028846740723, 79 
24.852413415908813, 76 
25.35301971435547, 71 
25.853418111801147, 67 
26.35404634475708, 81 
26.85440754890442, 53 
27.355022430419922, 67 
27.855419635772705, 71 
28.356072902679443, 60 
28.856415510177612, 146 
29.3571035861969, 58 
29.857431650161743, 51 
30.35814595222473, 79 
30.858384370803833, 101 
31.359073877334595, 88 
31.859387397766113, 60 
32.36007785797119, 143 
32.86035633087158, 71 
33.361069440841675, 63 
33.861762046813965, 53 
34.36238765716553, 110 
34.86299920082092, 76 
35.36368799209595, 51 
35.86434817314148, 57 
36.365039587020874, 63 
36.8653519153595, 103 
37.36603903770447, 74 
37.86635708808899, 63 
38.3670129776001, 69 
38.86736249923706, 51 
39.368053674697876, 97 
39.86834979057312, 67 
40.36903643608093, 62 
40.86932730674744, 99 
41.370012283325195, 76 
41.87032723426819, 67 
42.3710196018219, 115 
42.87170433998108, 51 
43.37240552902222, 120 
43.87309432029724, 79 
44.37378191947937, 79 
44.87442421913147, 73 
45.37508249282837, 67 
45.87576961517334, 78 
46.37642025947571, 76 
46.87705039978027, 94 
47.37774062156677, 110 
47.878417015075684, 131 
48.37900948524475, 67 
48.87972712516785, 53 
49.38042426109314, 83 
49.881022214889526, 60 
50.3814160823822, 111 
50.88202714920044, 63 
51.38245511054993, 126 
51.883129835128784, 57 
52.383419036865234, 63 
52.88408303260803, 57 
53.38444423675537, 71 
53.88513731956482, 112 
54.38539505004883, 96 
54.88608527183533, 126 
55.386367082595825, 82 
55.88703393936157, 57 
56.38735914230347, 97 
56.88804841041565, 71 
57.38866591453552, 62 
