# Calibration raw adc with signal threshold 50
AMPLITUDE, 0.02
984
990
991
989
990
990
990
989
990
989
992
AMPLITUDE, 0.03
992
990
990
989
990
990
991
993
989
989
AMPLITUDE, 0.04
990
990
989
990
990
987
992
989
989
990
AMPLITUDE, 0.05
989
990
988
989
989
989
989
990
989
989
AMPLITUDE, 0.060000000000000005
990
990
990
987
989
989
989
990
987
989
AMPLITUDE, 0.07
989
987
990
992
990
990
989
991
992
988
AMPLITUDE, 0.08
988
988
987
992
989
986
990
989
990
990
AMPLITUDE, 0.09
991
989
989
991
990
988
989
989
990
989
AMPLITUDE, 0.09999999999999999
989
990
989
988
990
989
990
990
990
990
AMPLITUDE, 0.10999999999999999
988
990
988
989
990
990
990
990
990
990
AMPLITUDE, 0.11999999999999998
990
992
990
990
989
991
988
989
989
989
AMPLITUDE, 0.12999999999999998
989
989
988
992
988
990
990
990
990
989
AMPLITUDE, 0.13999999999999999
990
990
989
989
990
989
990
990
992
990
AMPLITUDE, 0.15
990
990
989
989
990
990
987
989
992
989
AMPLITUDE, 0.16
989
989
989
991
990
989
992
990
992
989
AMPLITUDE, 0.17
989
990
990
991
988
989
989
989
988
990
AMPLITUDE, 0.18000000000000002
987
988
988
991
990
990
989
990
990
988
AMPLITUDE, 0.19000000000000003
990
990
990
990
990
990
990
992
992
990
AMPLITUDE, 0.20000000000000004
990
990
989
990
990
989
989
990
990
990
AMPLITUDE, 0.21000000000000005
990
990
990
991
988
988
