# Calibration raw adc with signal threshold 50
AMPLITUDE, 0.02











AMPLITUDE, 0.03










AMPLITUDE, 0.04
71
69
70
70
70
71
71
71
71
71
AMPLITUDE, 0.05
108
108
108
108
110
112
108
112
110
110
AMPLITUDE, 0.060000000000000005
162
158
156
157
158
158
157
158
158
158
AMPLITUDE, 0.07
197
195
192
194
195
197
193
195
195
192
AMPLITUDE, 0.08
227
227
227
230
229
231
230
229
227
226
AMPLITUDE, 0.09
263
262
255
262
255
259
255
255
263
255
AMPLITUDE, 0.09999999999999999
285
286
284
284
284
284
281
284
282
286
AMPLITUDE, 0.10999999999999999
312
312
313
307
312
312
309
312
312
307
AMPLITUDE, 0.11999999999999998
335
332
335
334
327
332
333
329
335
334
AMPLITUDE, 0.12999999999999998
352
353
353
355
354
355
357
355
354
354
AMPLITUDE, 0.13999999999999999
371
376
377
377
370
371
371
373
371
371
AMPLITUDE, 0.15
391
391
391
395
396
387
390
391
391
387
AMPLITUDE, 0.16
405
408
408
408
410
408
408
405
408
408
AMPLITUDE, 0.17
419
423
427
425
423
428
430
423
423
423
AMPLITUDE, 0.18000000000000002
440
435
440
434
440
440
435
435
434
437
AMPLITUDE, 0.19000000000000003
448
455
455
450
449
453
455
453
449
454
AMPLITUDE, 0.20000000000000004
469
472
472
460
472
467
467
462
467
462
AMPLITUDE, 0.21000000000000005
481
480
481
480
472
473
480
476
476
476
AMPLITUDE, 0.22000000000000006
486
483
487
486
487
487
483
487
492
490
AMPLITUDE, 0.23000000000000007
487
496
487
496
494
497
497
496
494
496
AMPLITUDE, 0.24000000000000007
504
499
497
497
499
499
496
497
504
492
AMPLITUDE, 0.25000000000000006
510
504
508
511
510
508
505
504
505
504
AMPLITUDE, 0.26000000000000006
518
519
519
519
519
512
513
519
519
511
AMPLITUDE, 0.2700000000000001
519
522
521
519
522
524
525
522
524
527
AMPLITUDE, 0.2800000000000001
538
537
531
540
537
538
540
536
536
536
AMPLITUDE, 0.2900000000000001
543
547
543
543
550
547
549
541
543
550
AMPLITUDE, 0.3000000000000001
556
560
556
560
553
551
556
551
558
560
AMPLITUDE, 0.3100000000000001
563
575
572
568
572
575
568
569
568
568
AMPLITUDE, 0.3200000000000001
575
574
575
583
583
579
575
575
583
581
AMPLITUDE, 0.3300000000000001
590
589
588
583
588
588
583
588
585
591
AMPLITUDE, 0.34000000000000014
601
604
595
606
595
604
600
594
601
593
AMPLITUDE, 0.35000000000000014
604
605
609
614
611
605
611
609
605
608
AMPLITUDE, 0.36000000000000015
624
624
617
620
624
614
622
615
617
615
AMPLITUDE, 0.37000000000000016
624
632
627
624
632
624
632
624
627
633
AMPLITUDE, 0.38000000000000017
639
636
639
639
639
638
639
633
639
633
AMPLITUDE, 0.3900000000000002
647
639
647
647
655
654
652
647
653
652
AMPLITUDE, 0.4000000000000002
658
661
652
664
654
654
664
654
655
655
AMPLITUDE, 0.4100000000000002
671
664
671
664
665
665
671
659
675
665
AMPLITUDE, 0.4200000000000002
684
679
686
681
688
675
671
679
684
675
AMPLITUDE, 0.4300000000000002
688
696
688
681
688
684
689
688
696
681
AMPLITUDE, 0.4400000000000002
704
688
697
700
700
697
696
688
696
700
AMPLITUDE, 0.45000000000000023
704
704
704
700
710
704
704
707
707
704
AMPLITUDE, 0.46000000000000024
709
700
704
707
701
704
714
707
711
710
AMPLITUDE, 0.47000000000000025
709
719
713
704
707
716
713
718
719
719
AMPLITUDE, 0.48000000000000026
722
717
717
719
723
711
725
723
723
711
AMPLITUDE, 0.49000000000000027
728
721
716
716
723
719
718
728
718
728
AMPLITUDE, 0.5000000000000002
736
732
729
719
730
729
729
723
723
729
