# layer adc volt temp timediff time detector_muon_count detector_count detector_name
0 0 0 0 0 0 271 271 Franko
1 0 0 0 0 0 95 95 Niels
2 0 0 0 0 0 90 90 rens

0 0 0 0 0 0 272 272 Franko
1 0 0 0 0 0 96 96 Niels
2 0 0 0 0 0 89 89 ZenBenMaster

0 0 0 0 0 0 273 273 Franko
1 0 0 0 0 0 89 89 Cecile
2 0 0 0 0 0 90 90 ZenBenMaster

0 0 0 0 0 0 274 274 Franko
1 0 0 0 0 0 89 89 CarloCosmicWatch
2 0 0 0 0 0 91 91 ZenBenMaster

0 0 0 0 0 0 275 275 Franko
1 0 0 0 0 0 90 90 Cecile
2 0 0 0 0 0 92 92 ZenBenMaster

