# layer adc volt temp timediff time detector_muon_count detector_count detector_name
0 0 0 0 0 0 436 436 Franko
1 0 0 0 0 0 144 144 Niels
2 0 0 0 0 0 142 142 rens

0 0 0 0 0 0 437 437 Franko
1 0 0 0 0 0 138 138 CarloCosmicWatch
2 0 0 0 0 0 151 151 ZenBenMaster

0 0 0 0 0 0 438 438 Franko
1 0 0 0 0 0 145 145 Niels
2 0 0 0 0 0 143 143 rens

0 0 0 0 0 0 439 439 Franko
1 0 0 0 0 0 146 146 Niels
2 0 0 0 0 0 145 145 Noor

0 0 0 0 0 0 440 440 Franko
1 0 0 0 0 0 139 139 CarloCosmicWatch
2 0 0 0 0 0 146 146 Noor

