# layer adc volt temp timediff time detector_muon_count detector_count detector_name
0 0 0 0 0 0 441 441 Franko
1 0 0 0 0 0 140 140 CarloCosmicWatch
2 0 0 0 0 0 144 144 rens

0 0 0 0 0 0 442 442 Franko
1 0 0 0 0 0 156 156 Cecile
2 0 0 0 0 0 152 152 ZenBenMaster

0 0 0 0 0 0 443 443 Franko
1 0 0 0 0 0 157 157 Cecile
2 0 0 0 0 0 147 147 Noor

0 0 0 0 0 0 444 444 Franko
1 0 0 0 0 0 147 147 Niels
2 0 0 0 0 0 148 148 Noor

0 0 0 0 0 0 445 445 Franko
1 0 0 0 0 0 148 148 Niels
2 0 0 0 0 0 153 153 ZenBenMaster

