# layer adc volt temp timediff time detector_muon_count detector_count detector_name
0 0 0 0 0 0 366 366 Franko
1 0 0 0 0 0 128 128 Cecile
2 0 0 0 0 0 119 119 ZenBenMaster

0 0 0 0 0 0 367 367 Franko
1 0 0 0 0 0 129 129 Cecile
2 0 0 0 0 0 130 130 Noor

0 0 0 0 0 0 368 368 Franko
1 0 0 0 0 0 126 126 Niels
2 0 0 0 0 0 120 120 ZenBenMaster

0 0 0 0 0 0 369 369 Franko
1 0 0 0 0 0 130 130 Cecile
2 0 0 0 0 0 119 119 rens

0 0 0 0 0 0 370 370 Franko
1 0 0 0 0 0 131 131 Cecile
2 0 0 0 0 0 121 121 ZenBenMaster

