# layer adc volt temp timediff time detector_muon_count detector_count detector_name
0 0 0 0 0 0 456 456 Franko
1 0 0 0 0 0 145 145 CarloCosmicWatch
2 0 0 0 0 0 153 153 Noor

0 0 0 0 0 0 457 457 Franko
1 0 0 0 0 0 153 153 Niels
2 0 0 0 0 0 158 158 ZenBenMaster

0 0 0 0 0 0 458 458 Franko
1 0 0 0 0 0 146 146 CarloCosmicWatch
2 0 0 0 0 0 154 154 Noor

0 0 0 0 0 0 459 459 Franko
1 0 0 0 0 0 154 154 Niels
2 0 0 0 0 0 159 159 ZenBenMaster

0 0 0 0 0 0 460 460 Franko
1 0 0 0 0 0 155 155 Niels
2 0 0 0 0 0 160 160 ZenBenMaster

