# layer adc volt temp timediff time detector_muon_count detector_count detector_name
0 0 0 0 0 0 1096 1096 Franko
1 0 0 0 0 0 369 369 CarloCosmicWatch
2 0 0 0 0 0 379 379 rens

0 0 0 0 0 0 1097 1097 Franko
1 0 0 0 0 0 356 356 Cecile
2 0 0 0 0 0 380 380 rens

0 0 0 0 0 0 1098 1098 Franko
1 0 0 0 0 0 373 373 Niels
2 0 0 0 0 0 343 343 Noor

0 0 0 0 0 0 1099 1099 Franko
1 0 0 0 0 0 357 357 Cecile
2 0 0 0 0 0 344 344 Noor

0 0 0 0 0 0 1100 1100 Franko
1 0 0 0 0 0 370 370 CarloCosmicWatch
2 0 0 0 0 0 376 376 ZenBenMaster

