# layer adc volt temp timediff time detector_muon_count detector_count detector_name
0 0 0 0 0 0 216 216 Franko
1 0 0 0 0 0 78 78 CarloCosmicWatch
2 0 0 0 0 0 64 64 ZenBenMaster

0 0 0 0 0 0 217 217 Franko
1 0 0 0 0 0 79 79 CarloCosmicWatch
2 0 0 0 0 0 65 65 ZenBenMaster

0 0 0 0 0 0 218 218 Franko
1 0 0 0 0 0 80 80 CarloCosmicWatch
2 0 0 0 0 0 80 80 rens

0 0 0 0 0 0 219 219 Franko
1 0 0 0 0 0 81 81 CarloCosmicWatch
2 0 0 0 0 0 81 81 rens

0 0 0 0 0 0 220 220 Franko
1 0 0 0 0 0 75 75 Niels
2 0 0 0 0 0 82 82 rens

