# layer adc volt temp timediff time detector_muon_count detector_count detector_name
0 0 0 0 0 0 701 701 Franko
1 0 0 0 0 0 244 244 CarloCosmicWatch
2 0 0 0 0 0 238 238 rens

0 0 0 0 0 0 702 702 Franko
1 0 0 0 0 0 245 245 CarloCosmicWatch
2 0 0 0 0 0 239 239 rens

0 0 0 0 0 0 703 703 Franko
1 0 0 0 0 0 246 246 CarloCosmicWatch
2 0 0 0 0 0 227 227 Noor

0 0 0 0 0 0 704 704 Franko
1 0 0 0 0 0 235 235 Niels
2 0 0 0 0 0 240 240 rens

0 0 0 0 0 0 705 705 Franko
1 0 0 0 0 0 224 224 Cecile
2 0 0 0 0 0 228 228 Noor

