# layer adc volt temp timediff time detector_muon_count detector_count detector_name
0 0 0 0 0 0 131 131 Franko
1 0 0 0 0 0 39 39 Cecile
2 0 0 0 0 0 36 36 ZenBenMaster

0 0 0 0 0 0 132 132 Franko
1 0 0 0 0 0 40 40 Cecile
2 0 0 0 0 0 44 44 Noor

0 0 0 0 0 0 133 133 Franko
1 0 0 0 0 0 41 41 Cecile
2 0 0 0 0 0 45 45 Noor

0 0 0 0 0 0 134 134 Franko
1 0 0 0 0 0 53 53 CarloCosmicWatch
2 0 0 0 0 0 37 37 ZenBenMaster

0 0 0 0 0 0 135 135 Franko
1 0 0 0 0 0 54 54 CarloCosmicWatch
2 0 0 0 0 0 53 53 rens

