# layer adc volt temp timediff time detector_muon_count detector_count detector_name
0 0 0 0 0 0 1086 1086 Franko
1 0 0 0 0 0 365 365 CarloCosmicWatch
2 0 0 0 0 0 369 369 ZenBenMaster

0 0 0 0 0 0 1087 1087 Franko
1 0 0 0 0 0 369 369 Niels
2 0 0 0 0 0 370 370 ZenBenMaster

0 0 0 0 0 0 1088 1088 Franko
1 0 0 0 0 0 366 366 CarloCosmicWatch
2 0 0 0 0 0 341 341 Noor

0 0 0 0 0 0 1089 1089 Franko
1 0 0 0 0 0 370 370 Niels
2 0 0 0 0 0 342 342 Noor

0 0 0 0 0 0 1090 1090 Franko
1 0 0 0 0 0 367 367 CarloCosmicWatch
2 0 0 0 0 0 371 371 ZenBenMaster

