# layer adc volt temp timediff time detector_muon_count detector_count detector_name
0 0 0 0 0 0 856 856 Franko
1 0 0 0 0 0 294 294 CarloCosmicWatch
2 0 0 0 0 0 293 293 rens

0 0 0 0 0 0 857 857 Franko
1 0 0 0 0 0 279 279 Cecile
2 0 0 0 0 0 277 277 Noor

0 0 0 0 0 0 858 858 Franko
1 0 0 0 0 0 280 280 Cecile
2 0 0 0 0 0 288 288 ZenBenMaster

0 0 0 0 0 0 859 859 Franko
1 0 0 0 0 0 285 285 Niels
2 0 0 0 0 0 278 278 Noor

0 0 0 0 0 0 860 860 Franko
1 0 0 0 0 0 295 295 CarloCosmicWatch
2 0 0 0 0 0 294 294 rens

