# layer adc volt temp timediff time detector_muon_count detector_count detector_name
0 0 0 0 0 0 406 406 Franko
1 0 0 0 0 0 141 141 Niels
2 0 0 0 0 0 132 132 Noor

0 0 0 0 0 0 407 407 Franko
1 0 0 0 0 0 128 128 Cecile
2 0 0 0 0 0 133 133 ZenBenMaster

0 0 0 0 0 0 408 408 Franko
1 0 0 0 0 0 142 142 Niels
2 0 0 0 0 0 134 134 ZenBenMaster

0 0 0 0 0 0 409 409 Franko
1 0 0 0 0 0 139 139 CarloCosmicWatch
2 0 0 0 0 0 135 135 ZenBenMaster

0 0 0 0 0 0 410 410 Franko
1 0 0 0 0 0 140 140 CarloCosmicWatch
2 0 0 0 0 0 136 136 ZenBenMaster

