# layer adc volt temp timediff time detector_muon_count detector_count detector_name
0 0 0 0 0 0 841 841 Franko
1 0 0 0 0 0 274 274 Cecile
2 0 0 0 0 0 289 289 rens

0 0 0 0 0 0 842 842 Franko
1 0 0 0 0 0 275 275 Cecile
2 0 0 0 0 0 270 270 Noor

0 0 0 0 0 0 843 843 Franko
1 0 0 0 0 0 276 276 Cecile
2 0 0 0 0 0 271 271 Noor

0 0 0 0 0 0 844 844 Franko
1 0 0 0 0 0 291 291 CarloCosmicWatch
2 0 0 0 0 0 284 284 ZenBenMaster

0 0 0 0 0 0 845 845 Franko
1 0 0 0 0 0 277 277 Cecile
2 0 0 0 0 0 272 272 Noor

