# layer adc volt temp timediff time detector_muon_count detector_count detector_name
0 0 0 0 0 0 1026 1026 Franko
1 0 0 0 0 0 347 347 CarloCosmicWatch
2 0 0 0 0 0 346 346 ZenBenMaster

0 0 0 0 0 0 1027 1027 Franko
1 0 0 0 0 0 348 348 CarloCosmicWatch
2 0 0 0 0 0 347 347 ZenBenMaster

0 0 0 0 0 0 1028 1028 Franko
1 0 0 0 0 0 349 349 CarloCosmicWatch
2 0 0 0 0 0 356 356 rens

0 0 0 0 0 0 1029 1029 Franko
1 0 0 0 0 0 343 343 Niels
2 0 0 0 0 0 357 357 rens

0 0 0 0 0 0 1030 1030 Franko
1 0 0 0 0 0 338 338 Cecile
2 0 0 0 0 0 348 348 ZenBenMaster

