0.580000, 0.106667, 30.000000
0.475000, 0.018522, 80.000000
0.456769, 0.018364, 130.000000
0.454646, 0.018422, 180.000000
0.459130, 0.008520, 230.000000
0.450893, 0.005576, 280.000000
0.454079, 0.007312, 330.000000
0.448947, 0.004737, 380.000000
0.449471, 0.005704, 430.000000
0.444583, 0.003254, 480.000000
