0.757778, 0.134532, 30.000000
0.476000, 0.019532, 80.000000
0.459658, 0.021364, 130.000000
0.459306, 0.023739, 180.000000
0.453913, 0.013639, 230.000000
0.450649, 0.007738, 280.000000
0.453199, 0.005553, 330.000000
0.451128, 0.003683, 380.000000
0.451744, 0.005901, 430.000000
0.443981, 0.002854, 480.000000
