0.512381, 0.044426, 30.000000
0.484167, 0.019257, 80.000000
0.453162, 0.029272, 130.000000
0.446263, 0.008867, 180.000000
0.445652, 0.008175, 230.000000
0.451299, 0.007347, 280.000000
0.451948, 0.006362, 330.000000
0.452105, 0.007609, 380.000000
0.444574, 0.005522, 430.000000
0.445455, 0.004149, 480.000000
