# layer adc volt temp timediff time detector_muon_count detector_count detector_name
0 0 0 0 0 0 431 431 Franko
1 0 0 0 0 0 141 141 Niels
2 0 0 0 0 0 148 148 ZenBenMaster

0 0 0 0 0 0 432 432 Franko
1 0 0 0 0 0 154 154 Cecile
2 0 0 0 0 0 140 140 rens

0 0 0 0 0 0 433 433 Franko
1 0 0 0 0 0 142 142 Niels
2 0 0 0 0 0 149 149 ZenBenMaster

0 0 0 0 0 0 434 434 Franko
1 0 0 0 0 0 143 143 Niels
2 0 0 0 0 0 141 141 rens

0 0 0 0 0 0 435 435 Franko
1 0 0 0 0 0 155 155 Cecile
2 0 0 0 0 0 150 150 ZenBenMaster

