# layer adc volt temp timediff time detector_muon_count detector_count detector_name
0 0 0 0 0 0 341 341 Franko
1 0 0 0 0 0 106 106 CarloCosmicWatch
2 0 0 0 0 0 121 121 Noor

0 0 0 0 0 0 342 342 Franko
1 0 0 0 0 0 107 107 CarloCosmicWatch
2 0 0 0 0 0 112 112 ZenBenMaster

0 0 0 0 0 0 343 343 Franko
1 0 0 0 0 0 122 122 Cecile
2 0 0 0 0 0 110 110 rens

0 0 0 0 0 0 344 344 Franko
1 0 0 0 0 0 115 115 Niels
2 0 0 0 0 0 122 122 Noor

0 0 0 0 0 0 345 345 Franko
1 0 0 0 0 0 123 123 Cecile
2 0 0 0 0 0 123 123 Noor

