# layer adc volt temp timediff time detector_muon_count detector_count detector_name
0 0 0 0 0 0 491 491 Franko
1 0 0 0 0 0 167 167 Niels
2 0 0 0 0 0 167 167 ZenBenMaster

0 0 0 0 0 0 492 492 Franko
1 0 0 0 0 0 158 158 CarloCosmicWatch
2 0 0 0 0 0 162 162 rens

0 0 0 0 0 0 493 493 Franko
1 0 0 0 0 0 168 168 Niels
2 0 0 0 0 0 168 168 ZenBenMaster

0 0 0 0 0 0 494 494 Franko
1 0 0 0 0 0 159 159 CarloCosmicWatch
2 0 0 0 0 0 169 169 ZenBenMaster

0 0 0 0 0 0 495 495 Franko
1 0 0 0 0 0 168 168 Cecile
2 0 0 0 0 0 170 170 ZenBenMaster

