# layer adc volt temp timediff time detector_muon_count detector_count detector_name
0 0 0 0 0 0 286 286 Franko
1 0 0 0 0 0 99 99 Niels
2 0 0 0 0 0 96 96 ZenBenMaster

0 0 0 0 0 0 287 287 Franko
1 0 0 0 0 0 98 98 Cecile
2 0 0 0 0 0 98 98 Noor

0 0 0 0 0 0 288 288 Franko
1 0 0 0 0 0 91 91 CarloCosmicWatch
2 0 0 0 0 0 97 97 ZenBenMaster

0 0 0 0 0 0 289 289 Franko
1 0 0 0 0 0 92 92 CarloCosmicWatch
2 0 0 0 0 0 99 99 Noor

0 0 0 0 0 0 290 290 Franko
1 0 0 0 0 0 93 93 CarloCosmicWatch
2 0 0 0 0 0 100 100 Noor

