# layer adc volt temp timediff time detector_muon_count detector_count detector_name
0 0 0 0 0 0 476 476 Franko
1 0 0 0 0 0 162 162 Niels
2 0 0 0 0 0 154 154 rens

0 0 0 0 0 0 477 477 Franko
1 0 0 0 0 0 150 150 CarloCosmicWatch
2 0 0 0 0 0 155 155 rens

0 0 0 0 0 0 478 478 Franko
1 0 0 0 0 0 151 151 CarloCosmicWatch
2 0 0 0 0 0 158 158 Noor

0 0 0 0 0 0 479 479 Franko
1 0 0 0 0 0 166 166 Cecile
2 0 0 0 0 0 156 156 rens

0 0 0 0 0 0 480 480 Franko
1 0 0 0 0 0 163 163 Niels
2 0 0 0 0 0 157 157 rens

